,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
16/05/1997,117.06,114.8,115.96,115.6
19/05/1997,116.47,114.85,115.53,115.63
20/05/1997,115.75,112,115.75,112.58
21/05/1997,114.46,112.62,112.68,114.28
22/05/1997,116.29,113.97,114.29,116.11
23/05/1997,116.25,115.16,116.13,115.65
26/05/1997,116.65,115.66,115.68,116.26
27/05/1997,116.81,115.87,116.23,116.68
28/05/1997,117,115.19,116.68,115.73
29/05/1997,116.54,115.3,115.63,116.28
30/05/1997,116.8,115.87,116.31,116.33
02/06/1997,116.73,115.86,116.1,116.63
03/06/1997,116.86,115.66,116.67,116.03
04/06/1997,116.52,115.91,116.11,116.38
05/06/1997,116.36,115.45,116.36,115.63
06/06/1997,116.05,114.3,115.59,114.3
09/06/1997,114.43,111.9,114.4,113
10/06/1997,113.12,112,113,112.28
11/06/1997,112.55,110.65,112.28,111.26
12/06/1997,115.8,111.18,111.2,114.33
13/06/1997,115,113.85,114.26,114.87
16/06/1997,114.86,113.2,114.68,113.21
17/06/1997,113.79,112.94,113.15,113.35
18/06/1997,113.71,112.92,113.23,113.53
19/06/1997,114.35,113.07,113.63,114.23
20/06/1997,114.95,114.21,114.23,114.78
23/06/1997,115.66,114.65,115.21,114.78
24/06/1997,115,114.14,114.77,114.83
25/06/1997,114.98,113.37,114.86,113.8
26/06/1997,114.33,113.07,113.83,113.18
27/06/1997,114.76,113.06,113.18,114.59
30/06/1997,114.7,114.09,114.58,114.58
01/07/1997,115.28,114.55,114.58,114.92
02/07/1997,115,114.15,114.93,114.43
03/07/1997,114.73,113.36,114.43,113.64
04/07/1997,114.48,113.04,113.49,113.53
07/07/1997,114.2,112.02,114.13,112.78
08/07/1997,113.4,112.33,112.58,113.27
09/07/1997,113.24,112.4,113.03,112.76
10/07/1997,113.33,112.57,112.73,113.12
11/07/1997,114.2,113.02,113.05,114.2
14/07/1997,114.21,113.15,114.18,113.7
15/07/1997,115.98,113.71,113.73,115.68
16/07/1997,116.43,115.25,115.68,115.6
17/07/1997,116.44,115.36,115.41,115.88
18/07/1997,116.23,115.15,115.78,115.47
21/07/1997,116.23,115.38,115.54,116.23
22/07/1997,116.5,114.85,116.18,115.18
23/07/1997,115.98,115.11,115.23,115.65
24/07/1997,116.17,115.58,115.63,116.09
25/07/1997,117.12,115.98,116.11,116.88
28/07/1997,117.91,116.8,116.95,117.83
29/07/1997,118.48,117.15,117.87,118.45
30/07/1997,119,118.13,118.39,118.23
31/07/1997,118.78,117.49,118.33,118.55
01/08/1997,119.2,117.89,118.55,118.43
04/08/1997,118.83,118.09,118.53,118.13
05/08/1997,119.43,117.98,118.15,119.38
06/08/1997,119.6,118.25,119.39,118.56
07/08/1997,118.79,117.84,118.58,118.5
08/08/1997,118.64,114.2,118.5,114.76
11/08/1997,116.35,114.45,114.65,116.14
12/08/1997,116.67,115.61,116.15,116.35
13/08/1997,116.74,115.33,116.4,115.75
14/08/1997,118.08,115.5,115.63,117.9
15/08/1997,118.7,116.83,117.87,117.4
18/08/1997,118.27,116.93,117.05,118.07
19/08/1997,118.45,117.96,118.15,118.23
20/08/1997,118.52,117.53,118.28,117.69
21/08/1997,118.07,117.13,117.73,117.17
22/08/1997,118.41,116.03,117.3,118.26
25/08/1997,118.87,117.95,118.1,118.77
26/08/1997,118.75,117.8,118.75,118.16
27/08/1997,119.3,118.1,118.13,118.9
28/08/1997,119.15,118.2,118.73,118.95
29/08/1997,121.28,118.86,118.96,120.95
01/09/1997,121.1,120.4,120.8,121.08
02/09/1997,121.82,120.35,120.93,121.52
03/09/1997,121.59,120.63,121.45,120.82
04/09/1997,121.43,120.23,120.75,121.08
05/09/1997,121.65,120.73,121.14,121.26
08/09/1997,121.31,120.71,121.2,121.16
09/09/1997,121.26,118.2,121.18,118.8
10/09/1997,119.66,118.63,118.68,119.22
11/09/1997,119.86,118.71,119.08,119.63
12/09/1997,121.69,119.5,119.56,121.02
15/09/1997,121.05,119.99,120.83,120.07
16/09/1997,121.37,120.01,120.06,121.17
17/09/1997,121.37,119.97,121.16,120.88
18/09/1997,122.35,120.51,120.71,121.85
19/09/1997,122.58,121.17,122,122.17
22/09/1997,122.99,121.55,122.02,121.76
23/09/1997,122.21,121.23,121.74,122.03
24/09/1997,122.48,119.2,122.1,120.35
25/09/1997,121.49,119.99,120.38,121.13
26/09/1997,121.34,120.38,121.15,121.26
29/09/1997,121.5,120.75,121.06,120.83
30/09/1997,121.6,120.23,120.85,120.51
01/10/1997,121.43,120.22,120.49,120.95
02/10/1997,121.93,120.72,121.02,121.7
03/10/1997,122.46,121.6,121.73,122.08
06/10/1997,122.05,121.63,121.81,121.98
07/10/1997,122.68,121.61,121.82,122.43
08/10/1997,122.55,120.8,122.43,121.13
09/10/1997,121.44,120.7,121.17,121.21
10/10/1997,121.38,119.63,121.11,120.1
13/10/1997,121.43,119.95,119.95,121.03
14/10/1997,121.82,120.88,121.04,121.46
15/10/1997,121.53,121.02,121.44,121.02
16/10/1997,121.2,119.35,121.03,119.76
17/10/1997,120.97,119.74,119.76,120.97
20/10/1997,121.53,120.48,120.76,121.15
21/10/1997,121.37,120.18,121.16,120.91
22/10/1997,121.12,120.49,120.88,120.65
23/10/1997,122.06,120.72,120.91,121.9
24/10/1997,122.43,120.88,121.96,121.93
27/10/1997,122.34,121.4,122.16,122.03
28/10/1997,121.94,118.7,121.81,120.73
29/10/1997,121.01,119.78,120.48,120.8
30/10/1997,120.9,119.85,120.73,119.99
31/10/1997,120.55,119.87,119.95,120.48
03/11/1997,121.95,119.9,120.43,121.4
04/11/1997,122.26,121.23,121.28,121.89
05/11/1997,123.5,121.84,121.84,123.13
06/11/1997,123.42,122.7,123.13,123.4
07/11/1997,124.48,123.12,123.64,124.26
10/11/1997,124.5,123.76,124.14,124.33
11/11/1997,125.38,124.2,124.34,124.86
12/11/1997,126.56,124.6,124.64,126.45
13/11/1997,126.65,124.95,126.28,125.73
14/11/1997,127.25,125.3,125.78,125.4
17/11/1997,126.4,124.27,126.23,125.78
18/11/1997,126.17,125.38,125.63,126.13
19/11/1997,127.49,126.03,126.14,126.91
20/11/1997,127.33,125.83,126.86,125.98
21/11/1997,126.6,124.9,126.08,126.37
24/11/1997,127.27,126.35,126.51,126.93
25/11/1997,128.07,126.4,126.98,127.36
26/11/1997,127.92,126.78,127.35,127.14
27/11/1997,127.33,126.75,127.13,126.87
28/11/1997,127.9,126.68,126.83,127.85
01/12/1997,129.35,127.6,127.8,128.68
02/12/1997,129.3,128.07,128.72,128.66
03/12/1997,129.01,128.25,128.54,128.65
04/12/1997,129.77,128.48,128.68,129.38
05/12/1997,130.4,128.9,129.28,130.32
08/12/1997,130.84,129.45,129.93,130.58
09/12/1997,130.65,129.5,130.33,129.74
10/12/1997,129.95,128.3,129.6,129.43
11/12/1997,130.21,128.6,129.3,129.65
12/12/1997,130.6,129.55,129.83,130.33
15/12/1997,131.59,130.34,130.34,130.88
16/12/1997,131.25,130.63,130.86,130.73
17/12/1997,131.56,125.7,130.83,127.13
18/12/1997,129.55,126.7,127.14,128.45
19/12/1997,129.88,128.12,128.67,129.4
22/12/1997,130.78,129.08,129.43,130.33
23/12/1997,130.63,129.18,130.23,129.51
24/12/1997,130.4,129.48,129.82,129.78
25/12/1997,130.27,129.7,129.93,130.03
26/12/1997,130.58,130.03,130.48,130.18
29/12/1997,130.32,129.25,130.18,129.61
30/12/1997,130.29,129.43,129.61,130.1
31/12/1997,130.76,129.77,130.13,130.59
01/01/1998,130.76,130.11,130.11,130.55
02/01/1998,132.59,130.48,130.52,132.32
05/01/1998,134.1,131.9,132.16,133.42
06/01/1998,134.33,132.98,133.43,134.18
07/01/1998,134.43,130.83,134.08,132.05
08/01/1998,133.5,131.25,131.77,132.55
09/01/1998,132.6,130.54,132.6,132.09
12/01/1998,133.13,131.8,132.22,132.63
13/01/1998,133,131.27,132.6,131.51
14/01/1998,131.84,130.35,131.28,130.9
15/01/1998,131.05,129.55,130.8,129.8
16/01/1998,130.38,128.05,129.76,129.35
19/01/1998,129.5,127.4,128.49,129.26
20/01/1998,129.82,128.28,129.22,128.38
21/01/1998,128.93,126.73,128.4,126.86
22/01/1998,127.66,126.4,126.73,127.37
23/01/1998,127.63,125.43,127.29,125.7
26/01/1998,126.91,124.3,125.5,126.68
27/01/1998,126.83,125.15,126.62,125.16
28/01/1998,126.18,124.74,125.23,124.98
29/01/1998,125.98,124.8,124.96,125.85
30/01/1998,127.8,125.83,125.88,127.05
02/02/1998,127.02,126.14,126.59,126.28
03/02/1998,126.53,125.54,126.33,125.83
04/02/1998,125.91,123.37,125.89,123.7
05/02/1998,124.2,122.78,123.74,123.58
06/02/1998,124.51,123.52,123.59,124.15
09/02/1998,125.08,123.87,124.25,124.28
10/02/1998,124.44,123.03,124.3,123.27
11/02/1998,124.45,123.15,123.28,123.53
12/02/1998,124.74,122.4,123.66,124.69
13/02/1998,125.53,124.1,124.71,125.17
16/02/1998,126.38,125.53,125.63,126.07
17/02/1998,126.95,125.5,126.03,126.58
18/02/1998,126.77,125.63,126.65,126.5
19/02/1998,126.66,125.65,126.35,125.91
20/02/1998,128.16,125.83,125.96,127.8
23/02/1998,129.03,127.52,127.97,127.95
24/02/1998,128.34,127.6,127.99,127.97
25/02/1998,128.95,126.83,127.98,128.43
26/02/1998,128.93,127.05,128.36,127.25
27/02/1998,127.48,125.87,127.39,126.1
02/03/1998,126.18,124.64,126.05,125.62
03/03/1998,126.38,125.15,125.63,126.21
04/03/1998,126.93,125.35,126.18,126.63
05/03/1998,127.97,126.43,126.57,127.78
06/03/1998,128.48,126.9,127.7,127.77
09/03/1998,128.46,127.65,127.68,127.65
10/03/1998,127.86,127.25,127.73,127.38
11/03/1998,129.6,127.05,127.46,129.2
12/03/1998,129.72,128.73,129.2,128.86
13/03/1998,129.1,127.85,128.89,127.85
16/03/1998,129.8,127.68,128.03,129.53
17/03/1998,129.76,128.72,129.52,128.89
18/03/1998,130.65,128.65,128.87,130.04
19/03/1998,130.9,129.53,130.11,130.67
20/03/1998,131.33,129,130.72,130.35
23/03/1998,130.88,130.2,130.38,130.46
24/03/1998,130.78,129.72,130.33,130.29
25/03/1998,130.55,128.52,130.28,128.92
26/03/1998,129.61,128.27,128.89,128.41
27/03/1998,130.45,127.75,128.35,130.25
30/03/1998,132.27,129.98,130.08,131.97
31/03/1998,133.75,131.48,132,133.07
01/04/1998,133.91,132.68,133.11,133.63
02/04/1998,134.11,133.03,133.64,133.75
03/04/1998,135.47,133.18,133.69,135.15
06/04/1998,135.23,134.45,135.06,134.71
07/04/1998,134.74,133.25,134.7,133.45
08/04/1998,133.7,130.8,133.49,131.21
09/04/1998,133.64,129.4,131.28,131.48
10/04/1998,131.58,127.38,131.2,128.65
13/04/1998,129.69,127.58,128.8,129.63
14/04/1998,130.4,128.83,129.43,129.5
15/04/1998,130.35,128.92,129.37,130.35
16/04/1998,132.07,129.75,129.93,131.77
17/04/1998,132.15,131,131.67,131.79
20/04/1998,132.46,131.82,131.84,132.12
21/04/1998,132.13,131.09,132.08,131.3
22/04/1998,131.8,130.18,131.27,130.51
23/04/1998,130.61,129.65,130.49,129.85
24/04/1998,131.38,129.42,129.91,131.3
27/04/1998,132.91,130.77,131.16,132.18
28/04/1998,132.78,131.48,132.32,132.12
29/04/1998,132.5,131.8,132.03,132.32
30/04/1998,132.95,131.72,132.29,132.87
01/05/1998,133.48,132.66,132.73,133.44
04/05/1998,133.48,132.9,133.4,133.03
05/05/1998,133.2,131.35,132.93,131.58
06/05/1998,133.27,131.48,131.61,133.17
07/05/1998,133.63,132.53,133.05,133.32
08/05/1998,133.51,132.34,133.34,132.95
11/05/1998,133.25,132.23,133.13,132.88
12/05/1998,134.15,132.63,132.94,133.98
13/05/1998,134.48,133.79,133.92,134.13
14/05/1998,134.6,133.55,134.04,133.63
15/05/1998,134.66,133.55,133.67,134.66
18/05/1998,136.45,134.55,134.68,135.95
19/05/1998,136.78,135.55,135.78,136.26
20/05/1998,136.62,135.66,136.28,136.08
21/05/1998,135.91,134.77,135.87,134.97
22/05/1998,136.1,134.85,134.89,135.97
25/05/1998,137.28,136.21,136.38,136.99
26/05/1998,138.15,136.96,137.04,137.86
27/05/1998,138.04,137.2,137.84,137.45
28/05/1998,138.94,136.8,137.55,138.62
29/05/1998,139.25,138.35,138.63,138.8
01/06/1998,139.76,138.43,138.68,139.67
02/06/1998,139.74,138.54,139.69,138.75
03/06/1998,138.95,137.43,138.63,138.7
04/06/1998,138.69,137.95,138.24,138.49
05/06/1998,139.98,138.25,138.44,139.77
08/06/1998,140.79,139.86,139.87,140.78
09/06/1998,141,139.83,140.96,140.32
10/06/1998,141.68,140.13,140.31,140.57
11/06/1998,144.38,141.2,141.62,144.05
12/06/1998,144.78,143.55,143.93,144.2
15/06/1998,146.65,144.23,144.43,146.15
16/06/1998,146.78,143,146.28,143.18
17/06/1998,144.14,136.03,142.95,136.75
18/06/1998,138.27,135.53,136.5,137.85
19/06/1998,137.75,133.69,137.73,137.02
22/06/1998,138.79,137.13,138.15,137.96
23/06/1998,139.5,137.34,137.83,139.26
24/06/1998,141.4,138.93,139.2,141.05
25/06/1998,142.38,140.57,141.15,142.25
26/06/1998,143.02,141.15,142.22,142.21
29/06/1998,143.36,141.38,142.63,142
30/06/1998,142.43,137.83,142.18,138.78
01/07/1998,139.15,137.42,138.73,137.91
02/07/1998,141.92,137.91,138.07,140.71
03/07/1998,141.07,138.65,140.66,139.4
06/07/1998,140.88,139.73,140.4,140.14
07/07/1998,140.18,138.28,140.09,138.67
08/07/1998,139.94,138.13,138.73,139.4
09/07/1998,141.5,139.4,139.6,141.1
10/07/1998,141.73,140.2,141.14,141.4
13/07/1998,144.31,140.45,142.91,141.14
14/07/1998,141.66,139.4,140.93,140
15/07/1998,141.4,139.98,139.98,140.68
16/07/1998,140.93,138.83,140.63,140.22
17/07/1998,140.23,138.63,140.16,139.63
20/07/1998,139.6,138.52,139.26,139.03
21/07/1998,140.53,138.87,139.05,140.33
22/07/1998,141.26,140.15,140.27,141.11
23/07/1998,142.08,140.55,141.13,141.31
24/07/1998,141.73,140.21,141.3,141.7
27/07/1998,142.49,141.46,141.46,142.48
28/07/1998,142.71,141.14,142.43,141.14
29/07/1998,142.96,140.8,141.07,142.4
30/07/1998,143.9,141.63,142.39,143.83
31/07/1998,144.8,143.45,143.81,144.66
03/08/1998,145.9,144.58,144.86,145.53
04/08/1998,145.82,144.25,145.65,144.87
05/08/1998,144.96,143.39,144.9,144.01
06/08/1998,145.06,143.59,143.84,144.38
07/08/1998,146.34,144.35,144.56,146.22
10/08/1998,146.7,146.01,146.28,146.31
11/08/1998,147.66,146.03,146.3,147.26
12/08/1998,147.4,144.85,147.22,146.18
13/08/1998,147.15,144.58,146,145.03
14/08/1998,146.48,144.33,144.92,146.38
17/08/1998,146.96,145.09,146.22,146.07
18/08/1998,146.45,144.68,146.06,144.93
19/08/1998,144.99,143.65,144.75,143.85
20/08/1998,144.21,141.43,143.68,142.91
21/08/1998,145.4,142.6,142.9,144.65
24/08/1998,145.23,143.56,144.98,143.73
25/08/1998,145.23,143.28,143.57,144.14
26/08/1998,144.88,143.95,144.22,144.14
27/08/1998,144.22,141.77,144.08,141.99
28/08/1998,144.25,140.3,142.13,141.8
31/08/1998,142.46,138.83,141.63,139.3
01/09/1998,139.9,134.98,139.24,136.71
02/09/1998,138.52,136.48,136.75,138.32
03/09/1998,138.46,133.84,138.2,134.35
04/09/1998,135.99,132.95,134.1,133.53
07/09/1998,134.65,130.5,134.56,131.9
08/09/1998,133.1,131.13,131.8,132.11
09/09/1998,138.29,130.46,132.1,136.29
10/09/1998,136.51,133.73,135.83,134.58
11/09/1998,134.45,129.19,134.45,130.95
14/09/1998,133.46,131,131.75,132.13
15/09/1998,134.2,132.18,132.29,134
16/09/1998,135.8,133.83,133.98,134.15
17/09/1998,134.76,131.55,134.21,131.87
18/09/1998,133.1,131,131.7,132.75
21/09/1998,134.63,132.37,133.58,134.57
22/09/1998,136.05,134.13,134.52,135.52
23/09/1998,136.93,135.19,135.58,135.63
24/09/1998,137.22,134.65,135.56,134.89
25/09/1998,136.45,133.35,134.83,136.15
28/09/1998,136.9,134.93,136.05,135.93
29/09/1998,136.43,133.45,135.93,134.4
30/09/1998,136.85,133.9,134.33,136.46
01/10/1998,136.88,135.06,136.49,135.95
02/10/1998,135.88,133.05,135.77,135.5
05/10/1998,136.05,134.08,135.95,134.3
06/10/1998,134.25,130.03,134.23,130.03
07/10/1998,130.76,121.3,130.25,121.3
08/10/1998,123.4,111.85,121.45,118.85
09/10/1998,119.49,115.25,118.43,116.65
12/10/1998,118.5,115.05,117.4,117.45
13/10/1998,120.42,117.35,117.38,119.28
14/10/1998,120.18,118.38,118.95,118.79
15/10/1998,119.1,115.66,118.7,115.8
16/10/1998,116.75,113.55,115.75,115.27
19/10/1998,115.9,113.81,115.4,114.4
20/10/1998,118.41,114.28,114.38,116.2
21/10/1998,117.65,115.51,116.11,117.13
22/10/1998,118.86,117.1,117.2,117.45
23/10/1998,119.59,117.25,117.43,118.07
26/10/1998,119.47,118.14,118.62,119.45
27/10/1998,119.81,117.75,119.45,118.03
28/10/1998,118.5,116.71,118.05,117.83
29/10/1998,118.05,115.88,117.82,116.92
30/10/1998,117.19,115,116.93,115.98
02/11/1998,116.15,114.33,115.28,114.76
03/11/1998,116.18,114.75,114.78,115.16
04/11/1998,117.43,115.1,115.16,116.96
05/11/1998,118.13,116.9,116.97,118.13
06/11/1998,119.1,117.74,118.15,119
09/11/1998,122.24,119.07,119.35,121.88
10/11/1998,123.41,121.4,121.85,122.07
11/11/1998,122.45,120.6,122.09,121.67
12/11/1998,124.11,121.43,121.66,121.99
13/11/1998,123,121,121.99,122.77
16/11/1998,122.7,119.56,122.38,120.41
17/11/1998,122.3,119.75,120.41,120.95
18/11/1998,122.04,120.71,121.35,121.98
19/11/1998,122.18,118.53,122.1,119.93
20/11/1998,120.9,118.83,119.95,120.4
23/11/1998,121.75,120.15,120.63,121.14
24/11/1998,121.97,120.32,121.11,121.16
25/11/1998,122.04,120.24,121.41,121.75
26/11/1998,122.67,121.35,121.82,122.23
27/11/1998,123.55,122.23,122.23,123.05
30/11/1998,124.08,122.43,123.24,122.94
01/12/1998,123.27,121.63,122.95,121.88
02/12/1998,122.18,119.78,121.87,119.97
03/12/1998,120.55,117.53,120,117.95
04/12/1998,119.43,117.33,117.86,118.72
07/12/1998,120.15,118.22,118.75,120.05
08/12/1998,120.6,118.93,119.95,119.03
09/12/1998,119.48,117.52,119.03,117.93
10/12/1998,118.38,116.65,117.98,117.11
11/12/1998,118.07,116.3,117.2,116.35
14/12/1998,116.87,114.94,116.4,115.66
15/12/1998,117.6,115.4,115.64,116.73
16/12/1998,117.23,115.4,116.77,116.75
17/12/1998,117.1,115.7,116.77,116.36
18/12/1998,116.6,114.5,116.37,115.65
21/12/1998,116.3,114.7,115.89,115.82
22/12/1998,117.49,115.65,115.7,116.6
23/12/1998,116.75,115.75,116.59,115.83
24/12/1998,116.58,115.03,115.77,116
25/12/1998,116.58,115.72,116.13,116.23
28/12/1998,117.15,115.7,116.22,116.03
29/12/1998,116.38,115,115.98,115.58
30/12/1998,115.89,114.5,115.61,114.96
31/12/1998,114.96,112.56,114.95,113.6
01/01/1999,114.67,113.2,113.24,113.6
04/01/1999,114.46,111.58,113.3,112.02
05/01/1999,112.42,110.49,112.15,111.58
06/01/1999,113.5,111.56,111.72,112.88
07/01/1999,113.02,109.75,112.88,111.31
08/01/1999,112.23,110.5,111.35,110.85
11/01/1999,111.05,108.23,110.2,108.89
12/01/1999,112.98,108.62,108.88,112.59
13/01/1999,114.16,111.07,112.61,113.36
14/01/1999,114.45,112.83,113.37,113.58
15/01/1999,114.24,112.25,113.57,114.15
18/01/1999,114.99,113.28,114.29,114.23
19/01/1999,114.97,113.35,114.12,113.47
20/01/1999,114.07,112.72,113.59,113.09
21/01/1999,114.48,112.35,113.08,113.83
22/01/1999,114.83,113.48,113.96,114.57
25/01/1999,114.85,113.58,114.44,113.86
26/01/1999,114.29,113.26,113.77,113.87
27/01/1999,116.15,113.45,113.89,115.64
28/01/1999,117.05,115.18,115.66,116.33
29/01/1999,116.59,115.68,116.31,116.33
01/02/1999,115.99,114.8,115.91,114.95
02/02/1999,115.21,111.95,115.11,111.98
03/02/1999,113.18,111.75,111.92,112.99
04/02/1999,113.99,111.6,112.96,112.07
05/02/1999,113.73,111.31,112.16,113.13
08/02/1999,115,112.72,113.07,114.55
09/02/1999,114.9,113.84,114.54,114.08
10/02/1999,115.52,113.74,114.02,114.36
11/02/1999,114.81,113.59,114.28,114.63
12/02/1999,115.78,113.86,114.6,114.25
15/02/1999,115.98,113.8,114.09,115.72
16/02/1999,118.9,115.6,115.72,118.57
17/02/1999,119.37,117.99,118.59,118.83
18/02/1999,120.15,118.3,118.88,119.67
19/02/1999,121.38,119.42,119.52,121.3
22/02/1999,122.53,120.05,120.96,121.28
23/02/1999,121.96,119.8,121.27,120.8
24/02/1999,122.15,120.54,120.79,121.45
25/02/1999,121.83,119.02,121.5,119.84
26/02/1999,121.13,118.45,119.82,119.2
01/03/1999,119.95,118.8,119.28,119.7
02/03/1999,120.89,119.66,119.69,120.11
03/03/1999,121.95,119.91,120.1,121.77
04/03/1999,123.75,121.75,121.76,123.44
05/03/1999,123.58,122.07,123.45,122.73
08/03/1999,123.19,121.06,122.79,121.8
09/03/1999,122.08,120.64,121.82,121.17
10/03/1999,121.37,119.59,121.16,119.79
11/03/1999,121.1,118.61,119.81,119.19
12/03/1999,120.4,118.68,119.2,118.7
15/03/1999,119.45,117.4,118.93,117.95
16/03/1999,118.49,117.4,117.95,117.52
17/03/1999,119.22,117.13,117.47,118.28
18/03/1999,118.8,117.37,118.35,117.47
19/03/1999,117.83,116.96,117.47,117.14
22/03/1999,118.45,116.93,116.97,118.33
23/03/1999,118.82,117.81,118.34,118.16
24/03/1999,118.55,117.13,118.18,118.09
25/03/1999,118.38,117.7,118.07,118.21
26/03/1999,120.53,117.97,118.12,120.3
29/03/1999,120.55,119.61,120.52,120.27
30/03/1999,120.62,119.85,120.29,120.28
31/03/1999,120.96,118.4,120.27,118.9
01/04/1999,120.91,118.4,118.7,120.77
02/04/1999,120.87,120.35,120.81,120.52
05/04/1999,122,120.42,120.57,121.78
06/04/1999,121.85,120.35,121.75,120.58
07/04/1999,121.62,120.45,120.57,121.38
08/04/1999,121.64,120.4,121.3,121.17
09/04/1999,121.54,120.65,121.21,121
12/04/1999,120.95,119.69,120.81,120.37
13/04/1999,120.83,119.56,120.36,119.78
14/04/1999,119.97,118.6,119.77,118.75
15/04/1999,119.47,118.35,118.65,119.15
16/04/1999,119.19,117.45,119.15,117.84
19/04/1999,118.52,117.52,117.78,117.6
20/04/1999,118.97,117.47,117.55,118.95
21/04/1999,119.97,118.5,118.95,119.85
22/04/1999,120.43,119.36,119.82,119.53
23/04/1999,119.8,118.89,119.5,119.13
26/04/1999,119.56,118.65,119.23,119.25
27/04/1999,120.56,119.19,119.22,120.29
28/04/1999,120.34,118.24,120.29,119.1
29/04/1999,119.41,118.81,119.06,119.18
30/04/1999,119.98,118.95,119.13,119.48
03/05/1999,120.41,119.48,119.55,120.31
04/05/1999,121.44,120.19,120.31,120.82
05/05/1999,121.42,120.17,120.83,120.47
06/05/1999,121.12,119.85,120.48,120.58
07/05/1999,120.9,120.16,120.56,120.81
10/05/1999,121.29,120.42,120.88,120.55
11/05/1999,121.18,120.27,120.57,120.95
12/05/1999,121.63,120.28,120.95,120.94
13/05/1999,121.94,120.88,120.88,121.78
14/05/1999,122.84,121.44,121.75,122.84
17/05/1999,123.61,122.8,122.81,123.57
18/05/1999,123.68,122.65,123.55,123.32
19/05/1999,124.71,123.24,123.31,124.3
20/05/1999,124.75,123.82,124.27,124.33
21/05/1999,124.6,123.46,124.31,124
24/05/1999,124.38,122.95,124.07,123.2
25/05/1999,123.25,122.24,123.18,122.25
26/05/1999,122.5,121.54,122.25,122.38
27/05/1999,122.75,119.7,122.38,120.15
28/05/1999,121.75,120.14,120.14,121.56
31/05/1999,121.87,121.25,121.75,121.8
01/06/1999,121.97,120.37,121.53,120.73
02/06/1999,121.55,120.33,120.68,121.49
03/06/1999,121.99,120.97,121.57,121.5
04/06/1999,122.48,121.41,121.49,122.24
07/06/1999,122.45,120.5,122.38,120.8
08/06/1999,121.74,118.78,120.82,119.23
09/06/1999,119.63,118.58,119.18,119.12
10/06/1999,119.95,117.62,119.12,118.96
11/06/1999,119.11,117.87,118.9,117.9
14/06/1999,120.88,117.85,118.08,120.61
15/06/1999,120.82,120.18,120.63,120.43
16/06/1999,120.7,119.96,120.44,120.42
17/06/1999,120.45,119.2,120.38,119.41
18/06/1999,120.94,118.88,119.43,120.47
21/06/1999,122.55,120.6,120.69,122.38
22/06/1999,122.53,121.55,122.35,121.7
23/06/1999,122.34,121.71,121.75,121.93
24/06/1999,122.32,121.62,121.9,121.91
25/06/1999,122.07,121.16,121.92,121.47
28/06/1999,121.98,120.98,121.38,121.51
29/06/1999,121.71,120.77,121.52,121
30/06/1999,121.26,120.54,121.04,121.1
01/07/1999,121.39,120.61,121.18,120.78
02/07/1999,121.27,120.72,120.8,121
05/07/1999,122.91,120.84,121.03,122.37
06/07/1999,122.45,121.93,122.41,122.25
07/07/1999,122.3,121.9,122.06,122.27
08/07/1999,122.75,122.24,122.28,122.53
09/07/1999,122.75,122.09,122.57,122.41
12/07/1999,122.47,121.99,122.32,122.12
13/07/1999,122.24,121.15,122.2,121.24
14/07/1999,121.66,120.36,121.25,120.74
15/07/1999,121.13,120.23,120.78,120.99
16/07/1999,121.17,120.44,120.98,120.97
19/07/1999,121.06,117.6,121.04,118.25
20/07/1999,119.8,117.96,118.36,118.93
21/07/1999,119.7,118.04,118.9,118.18
22/07/1999,118.92,116.05,118.17,116.86
23/07/1999,117.44,116.15,116.87,116.64
26/07/1999,117.13,115.5,116.73,116.85
27/07/1999,117.41,116.16,116.82,116.47
28/07/1999,116.63,115.38,116.43,115.9
29/07/1999,116.15,114.9,116.07,115.43
30/07/1999,115.83,114.18,115.49,114.53
02/08/1999,114.98,113.95,114.83,114.4
03/08/1999,115.67,114.37,114.44,115.29
04/08/1999,115.36,114.1,115.34,114.33
05/08/1999,114.93,113.6,114.18,114.45
06/08/1999,114.99,114.28,114.58,114.87
09/08/1999,115.49,114.98,115.17,115.08
10/08/1999,115.44,114.45,115.09,114.83
11/08/1999,115.42,114.49,114.84,115.39
12/08/1999,116.06,115.21,115.34,115.29
13/08/1999,116.2,114.55,115.25,115.83
16/08/1999,115.91,114.57,115.77,114.59
17/08/1999,114.93,113.84,114.59,113.93
18/08/1999,114.28,111.62,113.9,111.84
19/08/1999,112.31,110.8,111.81,111.6
20/08/1999,112.17,111.12,111.58,111.29
23/08/1999,112.05,110.61,111.26,111.67
24/08/1999,112.81,110.7,111.62,110.82
25/08/1999,112.4,110.5,110.83,111.09
26/08/1999,111.91,110.8,111.11,111.57
27/08/1999,111.92,111.29,111.58,111.43
30/08/1999,111.35,110.6,111.34,110.63
31/08/1999,111.09,109.06,110.62,109.73
01/09/1999,109.81,108.65,109.72,109.14
02/09/1999,109.59,108.77,109.14,109.13
03/09/1999,110.33,109.12,109.14,110.04
06/09/1999,110.2,109.31,109.53,109.69
07/09/1999,111.38,109.4,109.67,110.77
08/09/1999,111.27,110.41,110.74,111.18
09/09/1999,111.18,107.55,111.18,108.06
10/09/1999,109.99,107.69,108,108.72
13/09/1999,109.17,106.13,108.91,106.65
14/09/1999,107.21,105.18,106.72,105.88
15/09/1999,106.02,103.2,105.94,104.68
