,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
24/03/2008,1.0309,1.0157,1.0245,1.0172
25/03/2008,1.0222,1.0126,1.0173,1.0165
26/03/2008,1.0206,1.0095,1.0165,1.0179
27/03/2008,1.0234,1.0127,1.018,1.0187
28/03/2008,1.0229,1.0143,1.0187,1.0226
31/03/2008,1.0293,1.0192,1.0226,1.0253
01/04/2008,1.0327,1.0207,1.0253,1.0213
02/04/2008,1.0244,1.0131,1.0213,1.0163
03/04/2008,1.0168,1.0027,1.0163,1.0046
04/04/2008,1.0103,1.0021,1.0046,1.0086
07/04/2008,1.0184,1.004,1.0087,1.0141
08/04/2008,1.0174,1.0106,1.0141,1.0133
09/04/2008,1.0219,1.0125,1.0133,1.0183
10/04/2008,1.0225,1.0156,1.0183,1.0196
11/04/2008,1.0249,1.0133,1.0197,1.0235
14/04/2008,1.0275,1.0177,1.0232,1.019
15/04/2008,1.0239,1.0164,1.019,1.0182
16/04/2008,1.0187,1.0002,1.0182,1.001
17/04/2008,1.0143,0.9989,1.001,1.0105
18/04/2008,1.0145,1.0026,1.0105,1.0042
21/04/2008,1.0094,0.9999,1.0044,1.0054
22/04/2008,1.0154,1.0025,1.0054,1.0082
23/04/2008,1.0215,1.006,1.0082,1.017
24/04/2008,1.0211,1.0121,1.017,1.0142
25/04/2008,1.0204,1.0122,1.0142,1.0136
28/04/2008,1.0183,1.0067,1.0138,1.0126
29/04/2008,1.0165,1.0109,1.0126,1.0126
30/04/2008,1.0143,1.0037,1.0127,1.0079
01/05/2008,1.0237,1.0062,1.0079,1.02
02/05/2008,1.0243,1.0148,1.0202,1.0195
05/05/2008,1.02,1.012,1.0189,1.0126
06/05/2008,1.0146,0.9999,1.0127,1.0024
07/05/2008,1.0099,1.0007,1.0025,1.0093
08/05/2008,1.0177,1.008,1.0093,1.0172
09/05/2008,1.0177,1.0047,1.0174,1.0052
12/05/2008,1.0107,1.0026,1.0056,1.0044
13/05/2008,1.0094,0.9986,1.0044,1.0037
14/05/2008,1.0068,0.9964,1.0038,1.0037
15/05/2008,1.0062,0.9993,1.0038,0.9998
16/05/2008,1.0021,0.9944,0.9998,0.9993
19/05/2008,1.0039,0.99,0.9993,0.9915
20/05/2008,0.9953,0.9875,0.9915,0.9923
21/05/2008,0.9928,0.982,0.9923,0.9838
22/05/2008,0.9876,0.9828,0.9836,0.9846
23/05/2008,0.99,0.9836,0.9845,0.9899
26/05/2008,0.9933,0.9862,0.9892,0.9911
27/05/2008,0.9949,0.987,0.9914,0.9939
28/05/2008,0.9959,0.989,0.9939,0.9901
29/05/2008,0.9922,0.9825,0.9901,0.9877
30/05/2008,0.9981,0.9872,0.9877,0.9934
02/06/2008,1.0027,0.9929,0.9937,1.0013
03/06/2008,1.0096,0.9969,1.0013,1.009
04/06/2008,1.0191,1.0081,1.0089,1.0165
05/06/2008,1.022,1.0142,1.0165,1.0178
06/06/2008,1.0216,1.0162,1.0178,1.0196
09/06/2008,1.0242,1.0152,1.0194,1.0233
10/06/2008,1.0323,1.0196,1.0234,1.022
11/06/2008,1.0246,1.0154,1.0221,1.0199
12/06/2008,1.0278,1.0193,1.0198,1.024
13/06/2008,1.0297,1.0217,1.0241,1.0294
16/06/2008,1.0299,1.0197,1.0293,1.0237
17/06/2008,1.0248,1.0167,1.0237,1.0187
18/06/2008,1.0212,1.0166,1.0187,1.0171
19/06/2008,1.0187,1.011,1.0171,1.0156
20/06/2008,1.0195,1.0102,1.0159,1.0163
23/06/2008,1.0193,1.013,1.0172,1.0158
24/06/2008,1.0174,1.011,1.0159,1.0112
25/06/2008,1.0143,1.0088,1.0112,1.0094
26/06/2008,1.0142,1.0082,1.0095,1.0141
27/06/2008,1.0144,1.0049,1.0141,1.0106
30/06/2008,1.0218,1.0062,1.0106,1.0215
01/07/2008,1.0239,1.0143,1.0215,1.0222
02/07/2008,1.0229,1.0089,1.0221,1.0124
03/07/2008,1.022,1.011,1.0125,1.018
04/07/2008,1.0204,1.014,1.0179,1.0199
07/07/2008,1.0231,1.0151,1.0174,1.0169
08/07/2008,1.0231,1.0157,1.017,1.0192
09/07/2008,1.02,1.0098,1.0192,1.0116
10/07/2008,1.0136,1.0076,1.0117,1.0085
11/07/2008,1.0179,1.007,1.0085,1.0092
14/07/2008,1.014,1.0044,1.0099,1.0064
15/07/2008,1.0071,0.9976,1.0061,1.0018
16/07/2008,1.0049,0.9997,1.0017,1.0019
17/07/2008,1.008,0.998,1.0019,1.0058
18/07/2008,1.0079,1.0022,1.0058,1.0057
21/07/2008,1.0073,0.9998,1.0057,0.9999
22/07/2008,1.0116,0.9992,0.9998,1.0082
23/07/2008,1.0118,1.0057,1.0084,1.0104
24/07/2008,1.015,1.0076,1.0103,1.0148
25/07/2008,1.0207,1.0128,1.0148,1.0198
28/07/2008,1.0244,1.0174,1.0191,1.0226
29/07/2008,1.0273,1.0205,1.0226,1.0237
30/07/2008,1.027,1.0219,1.0239,1.0234
31/07/2008,1.0263,1.0214,1.0233,1.0246
01/08/2008,1.0297,1.0226,1.0247,1.0272
04/08/2008,1.0369,1.0262,1.0271,1.0366
05/08/2008,1.0453,1.0362,1.0366,1.0433
06/08/2008,1.0495,1.0401,1.0435,1.0492
07/08/2008,1.0534,1.0449,1.0492,1.053
08/08/2008,1.0696,1.0516,1.053,1.0667
11/08/2008,1.0716,1.0612,1.0658,1.0692
12/08/2008,1.0728,1.0615,1.0692,1.0637
13/08/2008,1.0716,1.0614,1.0636,1.0626
14/08/2008,1.0656,1.0563,1.0626,1.0636
15/08/2008,1.0694,1.0581,1.0636,1.0593
18/08/2008,1.0647,1.0545,1.0591,1.0646
19/08/2008,1.0668,1.0594,1.0645,1.0613
20/08/2008,1.0653,1.0579,1.0612,1.0599
21/08/2008,1.0609,1.0423,1.0599,1.043
22/08/2008,1.0488,1.042,1.043,1.047
25/08/2008,1.0516,1.0441,1.0473,1.0513
26/08/2008,1.0562,1.0412,1.0514,1.0485
27/08/2008,1.0496,1.0427,1.0484,1.0459
28/08/2008,1.0538,1.0432,1.0461,1.051
29/08/2008,1.0646,1.0471,1.051,1.0637
01/09/2008,1.0692,1.0596,1.0628,1.0667
02/09/2008,1.0748,1.0661,1.0667,1.0672
03/09/2008,1.0777,1.0578,1.0672,1.0626
04/09/2008,1.0701,1.0543,1.0626,1.0696
05/09/2008,1.0728,1.0604,1.0696,1.0622
08/09/2008,1.0714,1.0551,1.0619,1.0649
09/09/2008,1.0717,1.0604,1.0649,1.0713
10/09/2008,1.0743,1.0657,1.0713,1.0713
11/09/2008,1.0821,1.07,1.0713,1.0752
12/09/2008,1.0763,1.0587,1.0752,1.0601
15/09/2008,1.0751,1.0572,1.0611,1.0706
16/09/2008,1.0749,1.0669,1.0705,1.0682
17/09/2008,1.0809,1.0617,1.0683,1.0731
18/09/2008,1.0739,1.0584,1.0733,1.0606
19/09/2008,1.0668,1.0431,1.0601,1.047
22/09/2008,1.0515,1.0315,1.048,1.0358
23/09/2008,1.0399,1.0305,1.0358,1.0384
24/09/2008,1.0394,1.0313,1.0385,1.0386
25/09/2008,1.0391,1.0299,1.0385,1.0348
26/09/2008,1.0374,1.0316,1.0348,1.0336
29/09/2008,1.0457,1.0326,1.0339,1.0457
30/09/2008,1.0664,1.0443,1.0456,1.0644
01/10/2008,1.066,1.0547,1.0645,1.0627
02/10/2008,1.0809,1.0615,1.0627,1.0791
03/10/2008,1.0844,1.0727,1.0794,1.0827
06/10/2008,1.1089,1.0815,1.0829,1.0994
07/10/2008,1.1086,1.0952,1.0994,1.1058
08/10/2008,1.1281,1.0996,1.1059,1.1281
09/10/2008,1.1508,1.1188,1.1282,1.1501
10/10/2008,1.2125,1.1454,1.1501,1.1732
13/10/2008,1.1799,1.1472,1.1735,1.1475
14/10/2008,1.1651,1.1306,1.1475,1.1624
15/10/2008,1.1915,1.1538,1.1624,1.1915
16/10/2008,1.1996,1.1783,1.1914,1.1783
17/10/2008,1.1932,1.1754,1.1783,1.182
20/10/2008,1.1981,1.1745,1.1836,1.191
21/10/2008,1.2208,1.1897,1.1911,1.2141
22/10/2008,1.2599,1.2106,1.2141,1.2539
23/10/2008,1.2743,1.2449,1.2539,1.2472
24/10/2008,1.2842,1.2432,1.2472,1.2775
27/10/2008,1.2972,1.2705,1.2742,1.2953
28/10/2008,1.3017,1.2722,1.2949,1.2732
29/10/2008,1.287,1.2126,1.2732,1.2233
30/10/2008,1.226,1.1902,1.2233,1.2003
31/10/2008,1.2378,1.1943,1.2004,1.2125
03/11/2008,1.212,1.1796,1.2107,1.1814
04/11/2008,1.1894,1.1472,1.1814,1.1502
05/11/2008,1.1698,1.1464,1.1501,1.1696
06/11/2008,1.1986,1.1615,1.1696,1.1979
07/11/2008,1.2024,1.1671,1.1979,1.1893
10/11/2008,1.1992,1.1657,1.1849,1.1943
11/11/2008,1.2097,1.1891,1.1943,1.2073
12/11/2008,1.2388,1.1984,1.2072,1.2382
13/11/2008,1.2447,1.2103,1.2382,1.2119
14/11/2008,1.2373,1.2098,1.2112,1.2372
17/11/2008,1.2423,1.2113,1.2363,1.2256
18/11/2008,1.2386,1.218,1.2256,1.2312
19/11/2008,1.2553,1.2288,1.2312,1.2547
20/11/2008,1.2978,1.2517,1.2547,1.2962
21/11/2008,1.2984,1.2664,1.2969,1.2668
24/11/2008,1.2847,1.2244,1.2681,1.2319
25/11/2008,1.2478,1.2127,1.232,1.2248
26/11/2008,1.2414,1.216,1.2248,1.2321
27/11/2008,1.2372,1.2236,1.2324,1.2316
28/11/2008,1.2467,1.2312,1.2317,1.2398
01/12/2008,1.2513,1.2306,1.236,1.2483
02/12/2008,1.2583,1.2382,1.2483,1.2463
03/12/2008,1.2668,1.244,1.2463,1.2521
04/12/2008,1.2802,1.2514,1.2521,1.2758
05/12/2008,1.3007,1.2657,1.2758,1.2702
08/12/2008,1.2754,1.2448,1.2686,1.2503
09/12/2008,1.2745,1.2497,1.2503,1.2626
10/12/2008,1.2667,1.2488,1.2626,1.2569
11/12/2008,1.261,1.216,1.2569,1.2365
12/12/2008,1.2512,1.2286,1.2363,1.2479
15/12/2008,1.2468,1.2231,1.2461,1.2337
16/12/2008,1.2378,1.1987,1.2337,1.2023
17/12/2008,1.2121,1.1912,1.2021,1.1915
18/12/2008,1.2119,1.1819,1.1915,1.2047
19/12/2008,1.2387,1.2031,1.2047,1.2152
22/12/2008,1.2271,1.1987,1.2154,1.2215
23/12/2008,1.2252,1.2064,1.2215,1.2193
24/12/2008,1.2212,1.2082,1.2193,1.2138
25/12/2008,1.2202,1.2117,1.2138,1.2153
26/12/2008,1.2226,1.213,1.2153,1.2219
29/12/2008,1.2227,1.2072,1.2206,1.2205
30/12/2008,1.234,1.2142,1.2205,1.2166
31/12/2008,1.2352,1.2106,1.2166,1.2188
01/01/2009,1.2309,1.2167,1.2212,1.2201
02/01/2009,1.228,1.2049,1.2201,1.205
05/01/2009,1.2225,1.1868,1.2065,1.189
06/01/2009,1.2001,1.1762,1.1891,1.1842
07/01/2009,1.2001,1.1775,1.1841,1.194
08/01/2009,1.2072,1.1771,1.194,1.1797
09/01/2009,1.1969,1.1791,1.1798,1.1853
12/01/2009,1.2199,1.1872,1.1884,1.2184
13/01/2009,1.2341,1.2152,1.2184,1.2243
14/01/2009,1.2493,1.2106,1.2243,1.2491
15/01/2009,1.2675,1.2414,1.2491,1.2527
16/01/2009,1.2577,1.2317,1.2527,1.2431
19/01/2009,1.2572,1.2375,1.2438,1.2539
20/01/2009,1.2697,1.2531,1.2539,1.267
21/01/2009,1.2766,1.2546,1.267,1.2551
22/01/2009,1.274,1.2518,1.2551,1.2547
23/01/2009,1.2651,1.2267,1.2547,1.2311
26/01/2009,1.2388,1.2142,1.2332,1.2226
27/01/2009,1.2333,1.2153,1.2226,1.2306
28/01/2009,1.231,1.2026,1.2306,1.2109
29/01/2009,1.2267,1.2092,1.2109,1.2267
30/01/2009,1.2418,1.2213,1.2267,1.2296
02/02/2009,1.2467,1.2257,1.2279,1.2449
03/02/2009,1.2523,1.2293,1.2449,1.2296
04/02/2009,1.2437,1.2226,1.2296,1.2323
05/02/2009,1.2381,1.2228,1.2323,1.2323
06/02/2009,1.254,1.2189,1.2323,1.2193
09/02/2009,1.2299,1.2131,1.2209,1.2174
10/02/2009,1.2493,1.215,1.2174,1.2438
11/02/2009,1.2532,1.2383,1.2438,1.2383
12/02/2009,1.2548,1.2383,1.2383,1.2438
13/02/2009,1.2464,1.2281,1.2438,1.2354
16/02/2009,1.2488,1.2322,1.2323,1.2426
17/02/2009,1.2674,1.2415,1.2426,1.2654
18/02/2009,1.2657,1.2531,1.2654,1.2609
19/02/2009,1.2619,1.2468,1.261,1.258
20/02/2009,1.265,1.2423,1.258,1.252
23/02/2009,1.256,1.2356,1.2491,1.2503
24/02/2009,1.254,1.2396,1.2503,1.2423
25/02/2009,1.2613,1.2399,1.2423,1.2572
26/02/2009,1.2578,1.2397,1.2572,1.2536
27/02/2009,1.2763,1.2518,1.2536,1.2763
02/03/2009,1.2934,1.2706,1.274,1.2934
03/03/2009,1.2975,1.2808,1.2935,1.293
04/03/2009,1.2967,1.2714,1.293,1.2731
05/03/2009,1.2912,1.2726,1.2731,1.2911
06/03/2009,1.2911,1.2767,1.2911,1.2872
09/03/2009,1.3065,1.2817,1.2862,1.3012
10/03/2009,1.3017,1.2727,1.3013,1.279
11/03/2009,1.2903,1.2752,1.279,1.2851
12/03/2009,1.2958,1.2768,1.2851,1.2778
13/03/2009,1.2843,1.2627,1.2778,1.2718
16/03/2009,1.279,1.2636,1.269,1.2719
17/03/2009,1.2767,1.2676,1.2719,1.2701
18/03/2009,1.2753,1.2432,1.2701,1.2467
19/03/2009,1.2504,1.2193,1.2468,1.2396
20/03/2009,1.2447,1.2292,1.2396,1.2407
23/03/2009,1.2417,1.2203,1.2404,1.2217
24/03/2009,1.2323,1.2202,1.2217,1.2321
25/03/2009,1.2356,1.2221,1.2321,1.2319
26/03/2009,1.2336,1.2241,1.2318,1.2305
27/03/2009,1.2445,1.2266,1.2305,1.2421
30/03/2009,1.2648,1.2384,1.2422,1.2624
31/03/2009,1.2652,1.2503,1.2624,1.2602
01/04/2009,1.2715,1.2575,1.2602,1.26
02/04/2009,1.2619,1.2339,1.26,1.2376
03/04/2009,1.2456,1.2295,1.2376,1.2298
06/04/2009,1.2441,1.2225,1.23,1.2382
07/04/2009,1.2483,1.2331,1.2382,1.2372
08/04/2009,1.2465,1.2308,1.2371,1.2364
09/04/2009,1.2402,1.2212,1.2364,1.2237
10/04/2009,1.2299,1.2234,1.2237,1.2257
13/04/2009,1.23,1.2166,1.2256,1.2199
14/04/2009,1.2241,1.2063,1.2199,1.2153
15/04/2009,1.2187,1.2014,1.2153,1.2033
16/04/2009,1.2147,1.1983,1.2033,1.2073
17/04/2009,1.2179,1.2072,1.2073,1.2132
20/04/2009,1.2397,1.2124,1.2131,1.2391
21/04/2009,1.2506,1.2326,1.2391,1.2357
22/04/2009,1.2476,1.2329,1.2358,1.2398
23/04/2009,1.2416,1.2227,1.2398,1.2229
24/04/2009,1.227,1.2074,1.2228,1.2096
27/04/2009,1.2217,1.2077,1.2103,1.2208
28/04/2009,1.2266,1.2165,1.2208,1.2196
29/04/2009,1.2219,1.1991,1.2196,1.2025
30/04/2009,1.2051,1.1862,1.2025,1.1925
01/05/2009,1.1953,1.1832,1.1925,1.1852
04/05/2009,1.19,1.1724,1.1855,1.1724
05/05/2009,1.1791,1.1679,1.1724,1.1751
06/05/2009,1.1825,1.1654,1.1751,1.1658
07/05/2009,1.1764,1.1631,1.1658,1.1699
08/05/2009,1.1733,1.1491,1.1699,1.1494
11/05/2009,1.1673,1.1477,1.1517,1.1669
12/05/2009,1.1698,1.1542,1.1669,1.1627
13/05/2009,1.1777,1.1554,1.1626,1.1741
14/05/2009,1.179,1.1685,1.1741,1.1691
15/05/2009,1.1806,1.1649,1.1691,1.1776
18/05/2009,1.1815,1.1608,1.1776,1.1635
19/05/2009,1.166,1.1523,1.1636,1.1558
20/05/2009,1.1584,1.1364,1.1558,1.1418
21/05/2009,1.1482,1.1349,1.1418,1.1374
22/05/2009,1.1379,1.1188,1.1374,1.1195
25/05/2009,1.128,1.1194,1.1195,1.1241
26/05/2009,1.1356,1.1155,1.124,1.1164
27/05/2009,1.1231,1.1099,1.1164,1.1231
28/05/2009,1.1259,1.1108,1.1231,1.1133
29/05/2009,1.1159,1.0892,1.1133,1.0915
01/06/2009,1.0946,1.0785,1.0897,1.0935
02/06/2009,1.0973,1.0792,1.0935,1.0812
03/06/2009,1.1118,1.0796,1.0812,1.1104
04/06/2009,1.1159,1.0929,1.1104,1.097
05/06/2009,1.1207,1.0963,1.0971,1.119
08/06/2009,1.1291,1.1141,1.1191,1.1157
09/06/2009,1.1197,1.0983,1.1157,1.1043
10/06/2009,1.1165,1.0942,1.1043,1.1086
11/06/2009,1.1103,1.0949,1.1086,1.1024
12/06/2009,1.1248,1.1009,1.1024,1.119
15/06/2009,1.1377,1.1183,1.1195,1.1334
16/06/2009,1.1373,1.1224,1.1334,1.1355
17/06/2009,1.1449,1.1276,1.1355,1.1318
18/06/2009,1.1365,1.1234,1.1318,1.1322
19/06/2009,1.1364,1.1251,1.1322,1.1352
22/06/2009,1.1556,1.133,1.135,1.1549
23/06/2009,1.1583,1.1465,1.1549,1.1496
24/06/2009,1.158,1.1419,1.1496,1.1576
25/06/2009,1.1638,1.1525,1.1576,1.1546
26/06/2009,1.1564,1.1446,1.1546,1.1524
29/06/2009,1.1601,1.1509,1.1528,1.1564
30/06/2009,1.164,1.1511,1.1564,1.1623
01/07/2009,1.1656,1.1439,1.1623,1.1496
02/07/2009,1.1633,1.1472,1.1496,1.163
03/07/2009,1.1639,1.1563,1.163,1.1607
06/07/2009,1.1679,1.1586,1.1608,1.1593
07/07/2009,1.1674,1.1544,1.1592,1.1665
08/07/2009,1.1725,1.1588,1.1665,1.1675
09/07/2009,1.1681,1.1548,1.1675,1.1623
10/07/2009,1.1676,1.1598,1.1623,1.1638
13/07/2009,1.1671,1.1504,1.1628,1.1505
14/07/2009,1.1531,1.1323,1.1505,1.1329
15/07/2009,1.1349,1.1118,1.1329,1.1126
16/07/2009,1.1226,1.1124,1.1126,1.1171
17/07/2009,1.1201,1.113,1.1171,1.1134
20/07/2009,1.117,1.102,1.1155,1.1062
21/07/2009,1.1115,1.0966,1.1062,1.1037
22/07/2009,1.109,1.0951,1.1037,1.0997
23/07/2009,1.1012,1.0841,1.0997,1.0889
24/07/2009,1.0924,1.0795,1.0889,1.0868
27/07/2009,1.088,1.0779,1.0858,1.0812
28/07/2009,1.0907,1.075,1.0812,1.0814
29/07/2009,1.0934,1.0793,1.0814,1.0894
30/07/2009,1.0913,1.0805,1.0894,1.0834
31/07/2009,1.0857,1.0764,1.0834,1.0776
03/08/2009,1.0793,1.0643,1.0782,1.0658
04/08/2009,1.0766,1.0633,1.0658,1.0726
05/08/2009,1.0784,1.0679,1.0726,1.0705
06/08/2009,1.0799,1.0677,1.0705,1.0777
07/08/2009,1.0867,1.0757,1.0777,1.0813
10/08/2009,1.0929,1.0796,1.0814,1.0888
11/08/2009,1.1047,1.0865,1.0888,1.1017
12/08/2009,1.1076,1.085,1.1017,1.0893
13/08/2009,1.0909,1.0793,1.0893,1.0872
14/08/2009,1.1023,1.0814,1.0872,1.0982
17/08/2009,1.1125,1.0981,1.0982,1.1086
18/08/2009,1.1107,1.1002,1.1086,1.1011
19/08/2009,1.1113,1.0943,1.101,1.0953
20/08/2009,1.0996,1.0864,1.0953,1.0869
21/08/2009,1.0944,1.0763,1.0869,1.0812
24/08/2009,1.0826,1.0727,1.0814,1.0762
25/08/2009,1.087,1.0719,1.0762,1.0868
26/08/2009,1.1,1.0831,1.0868,1.0973
27/08/2009,1.1021,1.0832,1.0973,1.0877
28/08/2009,1.0937,1.0792,1.0877,1.0917
31/08/2009,1.1092,1.0893,1.0913,1.0938
01/09/2009,1.1068,1.0873,1.0938,1.1042
02/09/2009,1.1103,1.1007,1.1042,1.1051
03/09/2009,1.1075,1.0968,1.1051,1.1019
04/09/2009,1.1038,1.0824,1.1019,1.0897
07/09/2009,1.0881,1.0741,1.0877,1.0778
08/09/2009,1.0823,1.0674,1.0779,1.0784
09/09/2009,1.0836,1.0746,1.0784,1.0785
10/09/2009,1.088,1.077,1.0785,1.0772
11/09/2009,1.0793,1.0716,1.0772,1.0768
14/09/2009,1.0926,1.0766,1.0772,1.0827
15/09/2009,1.0871,1.0713,1.0827,1.0724
16/09/2009,1.0736,1.0645,1.0724,1.0659
17/09/2009,1.0677,1.0592,1.0659,1.0646
18/09/2009,1.0768,1.0644,1.0646,1.0692
21/09/2009,1.0853,1.0678,1.0692,1.0791
22/09/2009,1.0791,1.0661,1.0791,1.0692
23/09/2009,1.0777,1.0663,1.0692,1.0745
24/09/2009,1.0947,1.0708,1.0745,1.0892
25/09/2009,1.0983,1.086,1.0892,1.091
28/09/2009,1.0993,1.0833,1.0911,1.0846
29/09/2009,1.0924,1.0794,1.0846,1.0846
30/09/2009,1.0855,1.0672,1.0846,1.0695
01/10/2009,1.0846,1.0673,1.0695,1.0839
02/10/2009,1.0959,1.079,1.0839,1.0797
05/10/2009,1.0825,1.0693,1.0805,1.0697
06/10/2009,1.0715,1.0547,1.0697,1.0594
07/10/2009,1.065,1.0529,1.0594,1.0612
08/10/2009,1.0631,1.0506,1.0612,1.0518
09/10/2009,1.0552,1.0411,1.0518,1.0422
12/10/2009,1.0453,1.0318,1.0424,1.0348
13/10/2009,1.0374,1.0267,1.0348,1.0319
14/10/2009,1.0326,1.0236,1.0319,1.0236
15/10/2009,1.0372,1.0207,1.0236,1.0338
16/10/2009,1.0436,1.0289,1.0338,1.037
19/10/2009,1.0422,1.028,1.0361,1.0284
20/10/2009,1.0527,1.0267,1.0284,1.0495
21/10/2009,1.0584,1.0379,1.0495,1.0429
22/10/2009,1.0544,1.0418,1.0429,1.0475
23/10/2009,1.0545,1.0449,1.0475,1.0538
26/10/2009,1.0697,1.0502,1.0525,1.069
27/10/2009,1.0717,1.0628,1.069,1.0647
28/10/2009,1.0813,1.0638,1.0647,1.0811
29/10/2009,1.0821,1.0655,1.0811,1.0665
30/10/2009,1.0848,1.0653,1.0665,1.0848
02/11/2009,1.087,1.0715,1.0847,1.0767
03/11/2009,1.0854,1.0656,1.0767,1.0661
04/11/2009,1.0686,1.0596,1.0661,1.0628
05/11/2009,1.0682,1.0606,1.0628,1.0651
06/11/2009,1.0781,1.0609,1.0651,1.0753
09/11/2009,1.077,1.0543,1.0767,1.0553
10/11/2009,1.0608,1.0484,1.0552,1.0495
11/11/2009,1.0504,1.0433,1.0495,1.0449
12/11/2009,1.0577,1.0418,1.0449,1.0557
13/11/2009,1.0567,1.0473,1.0557,1.0516
16/11/2009,1.0545,1.0426,1.0529,1.0475
17/11/2009,1.0619,1.0465,1.0475,1.051
18/11/2009,1.0583,1.045,1.051,1.0547
19/11/2009,1.0689,1.0546,1.0547,1.0637
20/11/2009,1.0733,1.0615,1.0636,1.0706
23/11/2009,1.0713,1.054,1.0704,1.0556
24/11/2009,1.0644,1.0555,1.0556,1.058
25/11/2009,1.0584,1.0451,1.058,1.0453
26/11/2009,1.0621,1.0451,1.0453,1.0589
27/11/2009,1.0749,1.0587,1.0589,1.0618
30/11/2009,1.062,1.0534,1.0588,1.0563
01/12/2009,1.0579,1.0406,1.0562,1.0462
02/12/2009,1.0516,1.0432,1.0462,1.0511
03/12/2009,1.0584,1.0463,1.0511,1.0574
04/12/2009,1.0596,1.0435,1.0574,1.058
07/12/2009,1.065,1.0483,1.0558,1.0513
08/12/2009,1.0671,1.0488,1.0513,1.0638
09/12/2009,1.0662,1.0516,1.0638,1.0546
10/12/2009,1.0583,1.0479,1.0546,1.0516
11/12/2009,1.0623,1.0485,1.0517,1.0601
14/12/2009,1.0663,1.0568,1.0605,1.0588
15/12/2009,1.0652,1.0554,1.0588,1.0612
16/12/2009,1.0643,1.0572,1.0612,1.0613
17/12/2009,1.0747,1.061,1.0613,1.0711
18/12/2009,1.0726,1.0629,1.0711,1.0664
21/12/2009,1.0699,1.0537,1.0665,1.0622
22/12/2009,1.0635,1.0542,1.0622,1.0574
23/12/2009,1.0578,1.0471,1.0574,1.0487
24/12/2009,1.0509,1.0449,1.0487,1.0497
25/12/2009,1.0509,1.0478,1.0498,1.0499
28/12/2009,1.0501,1.0418,1.0492,1.0429
29/12/2009,1.0446,1.0367,1.0429,1.0434
30/12/2009,1.0578,1.0427,1.0434,1.0553
31/12/2009,1.056,1.0456,1.0553,1.0532
01/01/2010,1.0539,1.0526,1.0531,1.0528
04/01/2010,1.0523,1.0352,1.0514,1.0416
05/01/2010,1.0422,1.0337,1.0416,1.039
06/01/2010,1.0409,1.0313,1.039,1.0324
07/01/2010,1.0374,1.0292,1.0324,1.0347
08/01/2010,1.0384,1.0295,1.0347,1.0298
11/01/2010,1.0344,1.0253,1.0296,1.0335
12/01/2010,1.0414,1.0314,1.0335,1.0388
13/01/2010,1.0412,1.029,1.0388,1.0309
14/01/2010,1.0322,1.0225,1.0309,1.0234
15/01/2010,1.0314,1.0233,1.0234,1.0291
18/01/2010,1.0315,1.0248,1.0303,1.0261
19/01/2010,1.0348,1.025,1.0261,1.0314
20/01/2010,1.0489,1.0303,1.0314,1.0464
21/01/2010,1.0525,1.0439,1.0464,1.0524
22/01/2010,1.0603,1.0464,1.0524,1.0578
25/01/2010,1.0613,1.0533,1.059,1.0577
26/01/2010,1.0692,1.0546,1.0577,1.0627
27/01/2010,1.0688,1.0609,1.0627,1.0642
28/01/2010,1.0671,1.0557,1.0642,1.0663
29/01/2010,1.0706,1.0623,1.0663,1.0704
01/02/2010,1.0722,1.0606,1.0707,1.0606
02/02/2010,1.064,1.0565,1.0606,1.057
03/02/2010,1.0636,1.0546,1.057,1.0626
04/02/2010,1.0753,1.0598,1.0626,1.0744
05/02/2010,1.0781,1.0645,1.0744,1.0716
08/02/2010,1.0759,1.0657,1.0692,1.0758
09/02/2010,1.0775,1.0645,1.0758,1.0656
10/02/2010,1.0708,1.0598,1.0656,1.0621
11/02/2010,1.063,1.048,1.0621,1.0499
12/02/2010,1.0579,1.0489,1.0499,1.0503
15/02/2010,1.0533,1.0463,1.051,1.0493
16/02/2010,1.0499,1.041,1.0493,1.0431
17/02/2010,1.0471,1.0411,1.0431,1.0464
18/02/2010,1.0498,1.0397,1.0464,1.0471
19/02/2010,1.053,1.0388,1.0472,1.0391
22/02/2010,1.0441,1.0371,1.0381,1.043
23/02/2010,1.058,1.0382,1.043,1.0565
24/02/2010,1.0594,1.0511,1.0565,1.0536
25/02/2010,1.068,1.0514,1.0536,1.0608
26/02/2010,1.062,1.0511,1.0608,1.0517
01/03/2010,1.0574,1.0411,1.0535,1.0414
02/03/2010,1.0443,1.031,1.0414,1.0356
03/03/2010,1.0366,1.0275,1.0356,1.0319
04/03/2010,1.034,1.0271,1.0319,1.0317
05/03/2010,1.0332,1.0262,1.0317,1.0288
08/03/2010,1.0294,1.0251,1.0291,1.0272
09/03/2010,1.0321,1.0236,1.0272,1.0261
10/03/2010,1.0292,1.0217,1.0261,1.0246
11/03/2010,1.0322,1.023,1.0246,1.024
12/03/2010,1.0252,1.0156,1.024,1.0193
15/03/2010,1.0233,1.0165,1.0181,1.0193
16/03/2010,1.0203,1.0136,1.0193,1.0141
17/03/2010,1.0148,1.0071,1.0141,1.0104
18/03/2010,1.0144,1.009,1.0104,1.0141
19/03/2010,1.0188,1.0062,1.0141,1.0173
22/03/2010,1.0244,1.0148,1.0166,1.0189
23/03/2010,1.023,1.0152,1.0189,1.0159
