,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
2006-12-12,117.25,116.69,116.99,116.79
2006-12-13,117.65,116.66,116.78,117.59
2006-12-14,117.89,117.27,117.58,117.84
2006-12-15,118.33,117.45,117.82,118.18
2006-12-18,118.29,117.71,117.94,118.15
2006-12-19,118.32,117.82,118.14,118.12
2006-12-20,118.52,117.96,118.11,118.47
2006-12-21,118.52,117.95,118.45,118.34
2006-12-22,118.97,118.23,118.33,118.87
2006-12-25,118.96,117.89,118.7,118.76
2006-12-26,119.23,118.71,118.78,119.15
2006-12-27,119.22,118.29,119.13,118.87
2006-12-28,119.05,118.53,118.86,118.93
2006-12-29,119.17,118.74,118.91,119.06
2007-01-01,119.11,118.95,119.04,119.04
2007-01-02,119.06,118.51,119.03,118.85
2007-01-03,119.69,118.68,118.83,119.39
2007-01-04,119.51,119.0,119.38,119.05
2007-01-05,119.06,117.99,119.04,118.63
2007-01-08,118.83,118.12,118.68,118.79
2007-01-09,119.55,118.69,118.77,119.38
2007-01-10,119.78,119.14,119.36,119.63
2007-01-11,120.64,119.51,119.62,120.5
2007-01-12,120.74,120.17,120.51,120.33
2007-01-15,120.61,120.07,120.39,120.43
2007-01-16,120.77,120.23,120.42,120.66
2007-01-17,120.88,120.35,120.64,120.67
2007-01-18,121.6,120.49,120.66,121.22
2007-01-19,121.49,121.11,121.21,121.24
2007-01-22,121.8,121.22,121.24,121.66
2007-01-23,121.75,121.12,121.65,121.64
2007-01-24,121.79,120.66,121.62,121.19
2007-01-25,121.29,120.2,121.18,121.26
2007-01-26,121.65,121.22,121.25,121.54
2007-01-29,122.2,121.4,121.4,121.74
2007-01-30,122.0,121.48,121.73,121.63
2007-01-31,121.75,120.64,121.61,120.7
2007-02-01,120.92,120.12,120.69,120.82
2007-02-02,121.37,120.65,120.81,121.14
2007-02-05,121.19,120.24,121.0,120.34
2007-02-06,120.57,119.98,120.33,120.1
2007-02-07,120.81,120.01,120.09,120.68
2007-02-08,121.44,120.58,120.67,121.03
2007-02-09,121.75,120.99,121.02,121.71
2007-02-12,122.1,121.59,121.78,121.94
2007-02-13,121.96,121.1,121.93,121.17
2007-02-14,121.37,120.63,121.15,120.8
2007-02-15,120.8,119.17,120.78,119.27
2007-02-16,119.57,118.99,119.26,119.43
2007-02-19,119.74,119.23,119.31,119.56
2007-02-20,120.35,119.54,119.55,120.03
2007-02-21,121.19,119.72,120.01,120.94
2007-02-22,121.64,120.84,120.92,121.58
2007-02-23,121.64,120.94,121.57,121.08
2007-02-26,121.12,120.36,120.99,120.66
2007-02-27,120.76,117.5,120.65,117.94
2007-02-28,118.84,117.92,117.92,118.56
2007-03-01,118.86,116.97,118.55,117.62
2007-03-02,117.84,116.43,117.6,116.8
2007-03-05,116.79,115.16,116.63,115.53
2007-03-06,116.74,115.23,115.52,116.6
2007-03-07,116.9,115.99,116.59,116.06
2007-03-08,117.48,115.56,116.05,117.18
2007-03-09,118.38,117.1,117.17,118.34
2007-03-12,118.5,117.23,118.23,117.74
2007-03-13,117.78,116.21,117.72,116.28
2007-03-14,117.14,115.77,116.27,117.09
2007-03-15,117.78,117.02,117.08,117.57
2007-03-16,117.59,116.52,117.56,116.75
2007-03-19,117.77,116.25,116.56,117.53
2007-03-20,118.02,116.93,117.52,117.29
2007-03-21,117.95,117.17,117.28,117.55
2007-03-22,118.31,117.25,117.54,118.13
2007-03-23,118.25,117.41,118.12,118.12
2007-03-26,118.43,117.64,118.09,118.14
2007-03-27,118.39,117.71,118.13,117.81
2007-03-28,117.99,116.39,117.8,116.86
2007-03-29,118.1,116.68,116.85,118.07
2007-03-30,118.4,117.22,118.06,117.83
2007-04-02,118.07,117.42,117.86,117.86
2007-04-03,118.99,117.73,117.84,118.96
2007-04-04,119.09,118.56,118.97,118.73
2007-04-05,119.0,118.44,118.71,118.73
2007-04-06,119.39,118.68,118.71,119.26
2007-04-09,119.39,119.17,119.19,119.33
2007-04-10,119.37,118.77,119.31,119.06
2007-04-11,119.55,118.88,119.04,119.39
2007-04-12,119.51,118.81,119.38,119.16
2007-04-13,119.57,118.22,119.15,119.27
2007-04-16,119.87,118.99,119.36,119.74
2007-04-17,119.82,118.83,119.73,118.91
2007-04-18,119.03,118.12,118.9,118.69
2007-04-19,118.69,117.62,118.67,118.48
2007-04-20,118.97,118.26,118.47,118.69
2007-04-23,119.03,118.24,118.7,118.65
2007-04-24,118.95,118.25,118.64,118.59
2007-04-25,118.85,118.28,118.58,118.75
2007-04-26,119.67,118.54,118.74,119.57
2007-04-27,119.77,118.88,119.55,119.63
2007-04-30,119.76,119.16,119.47,119.53
2007-05-01,119.87,119.08,119.51,119.87
2007-05-02,120.28,119.53,119.86,120.16
2007-05-03,120.47,119.98,120.14,120.45
2007-05-04,120.47,119.91,120.44,120.19
2007-05-07,120.21,119.8,120.21,120.1
2007-05-08,120.14,119.53,120.09,120.04
2007-05-09,120.15,119.64,120.03,120.09
2007-05-10,120.54,119.84,120.08,119.9
2007-05-11,120.23,119.48,119.89,120.2
2007-05-14,120.46,119.99,120.24,120.35
2007-05-15,120.59,120.13,120.34,120.28
2007-05-16,120.84,120.17,120.26,120.83
2007-05-17,121.37,120.68,120.82,121.31
2007-05-18,121.4,120.7,121.3,121.12
2007-05-21,121.63,120.96,121.1,121.47
2007-05-22,121.6,121.21,121.47,121.56
2007-05-23,121.88,121.32,121.55,121.66
2007-05-24,121.69,121.25,121.66,121.4
2007-05-25,121.89,120.86,121.39,121.79
2007-05-28,121.83,121.62,121.73,121.72
2007-05-29,121.81,121.19,121.7,121.66
2007-05-30,121.77,121.3,121.65,121.66
2007-05-31,121.99,121.46,121.65,121.73
2007-06-01,122.14,121.69,121.72,122.1
2007-06-04,122.12,121.55,121.85,121.78
2007-06-05,121.94,121.13,121.77,121.39
2007-06-06,121.49,120.88,121.38,121.09
2007-06-07,121.57,120.78,121.07,120.98
2007-06-08,121.84,120.78,120.97,121.73
2007-06-11,121.91,121.51,121.51,121.73
2007-06-12,121.86,121.6,121.72,121.7
2007-06-13,122.77,121.5,121.69,122.72
2007-06-14,123.13,122.55,122.71,122.92
2007-06-15,123.67,122.88,122.91,123.44
2007-06-18,123.76,123.32,123.43,123.68
2007-06-19,123.73,123.33,123.67,123.36
2007-06-20,123.68,123.11,123.35,123.57
2007-06-21,123.75,123.42,123.56,123.72
2007-06-22,124.14,123.69,123.71,123.89
2007-06-25,123.95,123.32,123.87,123.67
2007-06-26,123.71,122.82,123.66,123.26
2007-06-27,123.27,122.24,123.25,122.84
2007-06-28,123.36,122.78,122.83,123.18
2007-06-29,123.56,122.96,123.17,123.17
2007-07-02,123.29,122.1,122.8,122.42
2007-07-03,122.69,122.14,122.41,122.47
2007-07-04,122.7,122.22,122.45,122.7
2007-07-05,123.01,122.34,122.69,122.95
2007-07-06,123.56,122.86,122.94,123.34
2007-07-09,123.67,123.1,123.1,123.41
2007-07-10,123.48,121.74,123.4,121.74
2007-07-11,122.52,120.99,121.73,122.49
2007-07-12,122.6,121.84,122.48,122.42
2007-07-13,122.62,121.92,122.41,121.93
2007-07-16,122.18,121.56,121.93,121.9
2007-07-17,122.42,121.7,121.89,122.34
2007-07-18,122.35,121.58,122.33,121.95
2007-07-19,122.18,121.75,121.94,122.01
2007-07-20,122.44,120.87,122.0,121.28
2007-07-23,122.21,120.81,121.26,121.1
2007-07-24,121.14,120.04,121.09,120.26
2007-07-25,120.65,119.81,120.25,120.5
2007-07-26,120.74,118.52,120.49,118.68
2007-07-27,119.29,118.03,118.66,118.63
2007-07-30,119.17,118.04,118.68,119.06
2007-07-31,119.5,118.44,119.04,118.62
2007-08-01,119.0,117.6,118.59,118.96
2007-08-02,119.38,118.34,118.94,119.21
2007-08-03,119.31,117.96,119.2,118.06
2007-08-06,119.11,117.2,118.04,118.88
2007-08-07,118.98,117.98,118.87,118.84
2007-08-08,119.83,118.72,118.82,119.73
2007-08-09,119.77,118.16,119.72,118.16
2007-08-10,118.75,117.22,118.15,118.4
2007-08-13,118.57,117.69,118.37,118.25
2007-08-14,118.52,117.57,118.24,117.58
2007-08-15,117.65,116.58,117.56,116.61
2007-08-16,116.74,112.01,116.6,113.89
2007-08-17,114.91,111.62,113.87,114.36
2007-08-20,115.51,113.59,113.59,114.88
2007-08-21,115.24,114.02,114.87,114.44
2007-08-22,115.46,114.0,114.42,115.34
2007-08-23,117.14,115.31,115.33,116.2
2007-08-24,116.51,115.53,116.18,116.45
2007-08-27,116.76,115.86,116.51,115.86
2007-08-28,115.88,114.21,115.85,114.27
2007-08-29,116.26,113.87,114.25,116.18
2007-08-30,116.24,115.22,116.16,115.86
2007-08-31,116.62,115.5,115.85,115.77
2007-09-03,116.12,115.66,115.68,115.97
2007-09-04,116.43,115.34,115.95,116.33
2007-09-05,116.47,115.0,116.32,115.28
2007-09-06,115.56,114.82,115.27,115.38
2007-09-07,115.66,113.13,115.39,113.38
2007-09-10,114.01,112.61,113.28,113.72
2007-09-11,114.38,113.39,113.7,114.27
2007-09-12,114.39,113.79,114.26,114.26
2007-09-13,115.5,114.11,114.24,115.09
2007-09-14,115.4,114.37,115.07,115.37
2007-09-17,115.4,114.67,115.37,115.12
2007-09-18,116.39,114.8,115.13,116.08
2007-09-19,116.33,115.67,116.07,116.1
2007-09-20,116.1,113.99,116.09,114.76
2007-09-21,115.86,114.54,114.74,115.5
2007-09-24,115.45,114.66,115.41,114.87
2007-09-25,114.98,114.04,114.86,114.78
2007-09-26,115.75,114.54,114.77,115.56
2007-09-27,115.89,115.12,115.54,115.63
2007-09-28,115.66,114.68,115.62,114.81
2007-10-01,116.07,114.7,114.76,115.74
2007-10-02,116.0,115.29,115.73,115.75
2007-10-03,116.78,115.57,115.74,116.75
2007-10-04,116.77,116.28,116.75,116.46
2007-10-05,117.28,116.35,116.44,116.97
2007-10-08,117.61,116.78,116.95,117.42
2007-10-09,117.5,116.81,117.4,117.14
2007-10-10,117.54,116.97,117.13,117.25
2007-10-11,117.79,117.02,117.23,117.28
2007-10-12,117.69,117.15,117.27,117.61
2007-10-15,117.95,117.12,117.71,117.4
2007-10-16,117.47,116.46,117.39,116.92
2007-10-17,117.2,116.18,116.9,116.68
2007-10-18,116.7,115.29,116.66,115.63
2007-10-19,115.73,114.52,115.62,114.52
2007-10-22,114.63,113.26,114.05,114.55
2007-10-23,115.04,114.18,114.56,114.78
2007-10-24,114.97,113.82,114.77,114.27
2007-10-25,114.58,113.78,114.25,114.18
2007-10-26,114.57,113.92,114.17,114.19
2007-10-29,114.91,113.93,113.93,114.66
2007-10-30,115.02,114.39,114.64,114.64
2007-10-31,115.5,114.54,114.65,115.44
2007-11-01,115.93,114.49,115.43,114.67
2007-11-02,115.4,114.38,114.68,114.86
2007-11-05,114.87,114.03,114.76,114.55
2007-11-06,114.79,114.27,114.56,114.73
2007-11-07,114.78,112.61,114.72,112.63
2007-11-08,113.37,112.1,112.61,112.6
2007-11-09,112.89,110.51,112.57,110.69
2007-11-12,111.54,109.13,110.84,109.41
2007-11-13,110.98,109.23,109.39,110.9
2007-11-14,111.76,110.77,110.89,111.33
2007-11-15,111.69,110.21,111.35,110.31
2007-11-16,111.33,109.78,110.29,111.09
2007-11-19,111.07,109.75,110.85,109.77
2007-11-20,110.59,109.52,109.75,109.98
2007-11-21,109.99,108.26,109.96,108.42
2007-11-22,109.17,108.3,108.4,108.44
2007-11-23,108.62,107.56,108.42,108.29
2007-11-26,108.79,107.23,108.12,107.41
2007-11-27,109.16,107.29,107.4,108.97
2007-11-28,110.48,108.27,108.96,110.03
2007-11-29,110.31,109.48,110.01,109.94
2007-11-30,111.24,109.66,109.93,111.24
2007-12-03,111.2,110.14,111.08,110.47
2007-12-04,110.54,109.57,110.47,109.87
2007-12-05,110.97,109.71,109.87,110.9
2007-12-06,111.46,110.63,110.9,111.32
2007-12-07,111.79,111.17,111.32,111.69
2007-12-10,111.89,111.36,111.73,111.71
2007-12-11,112.14,110.49,111.71,110.66
2007-12-12,112.48,110.63,110.66,112.24
2007-12-13,112.45,111.41,112.24,112.22
2007-12-14,113.6,112.21,112.22,113.28
2007-12-17,113.54,112.84,113.31,112.95
2007-12-18,113.54,112.75,112.95,113.4
2007-12-19,113.5,112.75,113.4,113.43
2007-12-20,113.43,112.8,113.43,113.14
2007-12-21,114.21,112.95,113.14,114.05
2007-12-24,114.49,113.97,114.04,114.3
2007-12-25,114.39,113.95,114.29,114.13
2007-12-26,114.39,113.92,114.14,114.34
2007-12-27,114.66,113.58,114.34,113.73
2007-12-28,114.02,112.29,113.73,112.29
2007-12-31,112.68,111.32,112.38,111.75
2008-01-01,111.82,111.2,111.76,111.65
2008-01-02,112.21,109.23,111.65,109.66
2008-01-03,109.77,108.25,109.66,109.32
2008-01-04,109.59,107.91,109.32,108.6
2008-01-07,109.74,108.39,108.65,109.18
2008-01-08,109.83,108.87,109.18,108.9
2008-01-09,110.13,108.8,108.9,110.05
2008-01-10,110.1,109.12,110.04,109.34
2008-01-11,109.71,108.64,109.34,108.84
2008-01-14,108.98,107.38,108.96,108.17
2008-01-15,108.35,106.61,108.17,106.79
2008-01-16,107.93,105.92,106.79,107.64
2008-01-17,107.88,106.54,107.64,106.54
2008-01-18,107.59,106.36,106.54,106.87
2008-01-21,106.98,105.68,106.83,105.99
2008-01-22,107.05,105.62,105.99,106.44
2008-01-23,107.38,104.97,106.44,106.72
2008-01-24,107.19,105.95,106.72,107.18
2008-01-25,107.9,106.73,107.18,106.73
2008-01-28,107.04,106.0,106.79,106.9
2008-01-29,107.24,106.39,106.9,107.11
2008-01-30,107.47,106.22,107.11,106.23
2008-01-31,106.87,105.71,106.23,106.45
2008-02-01,106.74,105.77,106.45,106.49
2008-02-04,107.09,106.45,106.56,106.71
2008-02-05,107.74,106.6,106.71,106.82
2008-02-06,106.87,106.19,106.82,106.54
2008-02-07,107.82,105.92,106.54,107.49
2008-02-08,107.73,107.16,107.49,107.3
2008-02-11,107.66,106.35,107.36,106.97
2008-02-12,107.53,106.78,106.97,107.31
2008-02-13,108.38,107.0,107.31,108.34
2008-02-14,108.61,107.77,108.34,107.87
2008-02-15,108.31,107.27,107.87,107.82
2008-02-18,108.32,107.76,107.79,108.23
2008-02-19,108.29,107.22,108.23,107.78
2008-02-20,108.37,107.48,107.78,108.12
2008-02-21,108.33,107.15,108.12,107.4
2008-02-22,107.57,106.73,107.4,107.17
2008-02-25,108.22,107.13,107.17,108.07
2008-02-26,108.14,107.2,108.07,107.28
2008-02-27,107.4,105.97,107.28,106.49
2008-02-28,106.64,105.08,106.49,105.37
2008-02-29,105.38,103.69,105.37,103.74
2008-03-03,103.87,102.62,103.72,103.49
2008-03-04,103.59,102.66,103.49,103.37
2008-03-05,104.19,103.29,103.37,104.02
2008-03-06,104.02,102.56,104.02,102.67
2008-03-07,103.24,101.43,102.67,102.67
2008-03-10,102.73,101.56,102.73,101.76
2008-03-11,103.59,101.43,101.76,103.42
2008-03-12,103.54,101.64,103.42,101.8
2008-03-13,101.8,99.78,101.8,100.65
2008-03-14,101.15,98.9,100.65,99.09
2008-03-17,99.3,95.76,98.87,97.33
2008-03-18,99.95,96.86,97.33,99.86
2008-03-19,100.45,97.68,99.85,99.04
2008-03-20,100.21,98.47,99.04,99.51
2008-03-21,99.75,99.01,99.51,99.58
2008-03-24,100.9,99.31,99.46,100.75
2008-03-25,101.04,99.64,100.75,99.98
2008-03-26,100.33,98.89,99.98,99.2
2008-03-27,100.16,98.57,99.2,99.65
2008-03-28,100.39,99.11,99.65,99.23
2008-03-31,100.19,98.83,99.2,99.7
2008-04-01,102.16,99.6,99.7,101.85
2008-04-02,102.84,101.52,101.85,102.36
2008-04-03,102.95,102.07,102.36,102.26
2008-04-04,102.69,101.46,102.26,101.47
2008-04-07,102.85,101.34,101.58,102.4
2008-04-08,102.69,101.76,102.4,102.66
2008-04-09,102.84,101.5,102.66,101.81
2008-04-10,102.05,100.03,101.81,101.95
2008-04-11,102.27,100.65,101.95,100.96
2008-04-14,102.13,100.31,101.2,101.1
2008-04-15,101.84,100.8,101.1,101.83
2008-04-16,101.93,100.83,101.84,101.83
2008-04-17,102.72,101.7,101.83,102.48
2008-04-18,104.65,102.26,102.48,103.67
2008-04-21,104.07,102.98,103.83,103.27
2008-04-22,103.55,102.68,103.27,103.03
2008-04-23,103.78,102.75,103.03,103.38
2008-04-24,104.54,103.31,103.38,104.27
2008-04-25,104.82,103.91,104.27,104.43
2008-04-28,104.82,104.09,104.35,104.19
2008-04-29,104.37,103.23,104.19,104.02
2008-04-30,104.88,103.7,104.02,103.92
2008-05-01,104.59,103.54,103.89,104.43
2008-05-02,105.7,104.33,104.43,105.4
2008-05-05,105.62,104.74,105.42,104.86
2008-05-06,105.13,104.03,104.86,104.78
2008-05-07,105.59,104.61,104.77,104.73
2008-05-08,104.96,103.41,104.74,103.74
2008-05-09,103.97,102.62,103.74,102.87
2008-05-12,104.04,102.58,102.86,103.75
2008-05-13,104.92,103.39,103.74,104.75
2008-05-14,105.44,104.58,104.75,105.04
2008-05-15,105.29,104.43,105.05,104.75
2008-05-16,105.1,103.53,104.75,104.05
2008-05-19,104.69,103.63,104.05,104.33
2008-05-20,104.48,103.46,104.33,103.68
2008-05-21,103.69,102.97,103.67,103.06
2008-05-22,104.39,102.74,103.05,104.08
2008-05-23,104.26,103.06,104.07,103.38
2008-05-26,103.5,103.14,103.28,103.44
2008-05-27,104.35,103.27,103.43,104.24
2008-05-28,105.31,103.89,104.24,104.69
2008-05-29,105.87,104.61,104.7,105.51
2008-05-30,105.74,105.24,105.5,105.52
2008-06-02,105.54,104.03,105.53,104.43
2008-06-03,105.56,103.88,104.43,105.09
2008-06-04,105.36,104.54,105.09,105.23
2008-06-05,106.43,105.2,105.23,105.94
2008-06-06,106.34,104.91,105.94,104.93
2008-06-09,106.36,104.43,104.9,106.31
2008-06-10,107.45,106.24,106.3,107.44
2008-06-11,107.76,106.57,107.43,106.97
2008-06-12,108.08,106.8,106.96,107.96
2008-06-13,108.39,107.65,107.96,108.19
2008-06-16,108.59,107.54,107.55,108.22
2008-06-17,108.39,107.61,108.23,107.93
2008-06-18,108.43,107.72,107.93,107.88
2008-06-19,108.07,107.43,107.88,108.01
2008-06-20,108.07,107.13,108.01,107.34
2008-06-23,108.07,107.12,107.31,107.85
2008-06-24,108.22,107.36,107.85,107.82
2008-06-25,108.42,107.66,107.81,107.81
2008-06-26,108.19,106.62,107.8,106.81
2008-06-27,107.21,105.87,106.81,106.14
2008-06-30,106.47,104.99,106.08,106.21
2008-07-01,106.38,105.24,106.21,106.13
2008-07-02,106.77,105.78,106.12,105.92
2008-07-03,106.93,105.78,105.92,106.73
2008-07-04,106.88,106.6,106.74,106.81
2008-07-07,107.75,106.66,106.75,107.18
2008-07-08,107.54,106.26,107.18,107.51
2008-07-09,107.66,106.69,107.52,106.76
2008-07-10,107.43,106.7,106.75,107.07
2008-07-11,107.3,105.66,107.07,106.28
2008-07-14,106.81,105.97,106.3,106.14
2008-07-15,106.27,104.17,106.15,104.73
2008-07-16,105.19,103.78,104.72,105.13
2008-07-17,107.09,104.76,105.13,106.28
2008-07-18,106.99,105.98,106.28,106.97
2008-07-21,107.15,106.37,106.85,106.45
2008-07-22,107.45,106.06,106.45,107.33
2008-07-23,107.97,107.18,107.33,107.9
2008-07-24,107.99,107.19,107.91,107.33
2008-07-25,107.95,106.58,107.32,107.84
2008-07-28,108.08,107.35,107.79,107.46
2008-07-29,108.29,107.3,107.46,108.11
2008-07-30,108.34,107.71,108.11,108.13
2008-07-31,108.38,107.57,108.12,107.92
2008-08-01,107.94,107.29,107.93,107.71
2008-08-04,108.29,107.46,107.5,108.27
2008-08-05,108.41,107.68,108.27,108.35
2008-08-06,109.88,108.22,108.35,109.8
2008-08-07,109.8,109.13,109.79,109.44
2008-08-08,110.36,109.31,109.44,110.18
2008-08-11,110.4,109.55,110.05,110.06
2008-08-12,110.35,109.25,110.05,109.27
2008-08-13,109.75,108.38,109.26,109.53
2008-08-14,109.99,109.04,109.52,109.74
2008-08-15,110.66,109.63,109.74,110.54
2008-08-18,110.58,109.97,110.48,110.13
2008-08-19,110.33,109.56,110.13,109.72
2008-08-20,110.27,109.62,109.72,109.86
2008-08-21,109.88,108.14,109.86,108.44
2008-08-22,110.14,108.33,108.44,110.08
2008-08-25,110.29,109.02,110.05,109.31
2008-08-26,109.94,109.15,109.31,109.61
2008-08-27,109.89,108.71,109.59,109.49
2008-08-28,109.72,108.79,109.48,109.5
2008-08-29,109.58,108.43,109.5,108.8
2008-09-01,108.76,107.63,108.68,108.14
2008-09-02,109.18,107.78,108.15,108.61
2008-09-03,109.09,108.11,108.62,108.29
2008-09-04,108.57,106.97,108.3,107.08
2008-09-05,107.74,105.55,107.09,107.73
2008-09-08,109.08,107.75,108.31,108.28
2008-09-09,108.43,106.68,108.27,106.81
2008-09-10,107.94,106.61,106.81,107.7
2008-09-11,107.86,106.07,107.7,107.17
2008-09-12,107.99,106.73,107.16,107.95
2008-09-15,106.91,104.54,106.24,104.66
2008-09-16,106.38,103.55,104.66,105.65
2008-09-17,106.71,104.38,105.64,104.66
2008-09-18,105.79,103.99,104.65,105.44
2008-09-19,108.03,105.39,105.45,107.45
2008-09-22,107.48,105.16,107.48,105.52
2008-09-23,106.07,105.18,105.5,105.56
2008-09-24,106.35,105.36,105.56,106.11
2008-09-25,107.02,105.48,106.12,106.56
2008-09-26,106.56,105.04,106.56,106.01
2008-09-29,106.97,104.02,106.23,104.18
2008-09-30,106.51,103.54,104.17,106.11
2008-10-01,106.53,105.34,106.11,105.72
2008-10-02,106.29,105.1,105.72,105.34
2008-10-03,106.15,104.53,105.34,105.32
2008-10-06,105.43,100.25,105.17,101.82
2008-10-07,103.29,101.08,101.83,101.48
2008-10-08,101.75,98.61,101.47,99.14
2008-10-09,101.49,98.92,99.13,99.82
2008-10-10,100.72,97.92,99.82,100.67
2008-10-13,102.18,99.57,100.6,102.02
2008-10-14,103.07,101.51,102.02,102.08
2008-10-15,102.26,99.88,102.08,99.96
2008-10-16,101.73,99.27,99.96,101.58
2008-10-17,101.82,100.61,101.59,101.69
2008-10-20,102.42,101.36,101.58,101.87
2008-10-21,102.16,100.09,101.87,100.14
2008-10-22,100.58,97.23,100.14,97.67
2008-10-23,98.32,95.94,97.67,97.31
2008-10-24,98.08,90.93,97.35,94.32
2008-10-27,94.48,91.9,94.3,92.78
2008-10-28,98.41,92.49,92.78,98.03
2008-10-29,99.7,96.09,98.04,97.39
2008-10-30,99.13,97.23,97.39,98.61
2008-10-31,99.12,96.36,98.61,98.47
2008-11-03,99.64,98.22,98.84,99.12
2008-11-04,100.55,98.38,99.12,99.71
2008-11-05,99.93,97.88,99.71,97.95
2008-11-06,98.67,97.5,97.95,97.75
2008-11-07,98.68,96.76,97.75,98.24
2008-11-10,99.47,97.61,98.93,98.01
2008-11-11,98.3,97.32,98.01,97.66
2008-11-12,98.08,94.48,97.66,95.01
2008-11-13,98.19,94.52,95.01,97.68
2008-11-14,98.09,96.1,97.68,97.14
2008-11-17,97.55,95.89,96.56,96.44
2008-11-18,97.41,96.03,96.44,97.03
2008-11-19,97.16,95.67,97.03,95.74
2008-11-20,96.23,93.56,95.74,93.7
2008-11-21,95.98,93.66,93.7,95.96
2008-11-24,97.36,94.94,95.94,97.35
2008-11-25,97.43,94.95,97.34,95.23
2008-11-26,95.95,94.61,95.23,95.67
2008-11-27,95.72,95.01,95.67,95.19
2008-11-28,95.75,95.14,95.18,95.53
2008-12-01,95.61,93.06,95.53,93.19
2008-12-02,93.82,92.64,93.19,93.18
2008-12-03,93.63,92.55,93.18,93.3
2008-12-04,93.43,92.07,93.31,92.23
2008-12-05,93.39,91.6,92.23,92.84
2008-12-08,93.91,92.58,93.04,92.82
2008-12-09,93.07,91.94,92.81,92.13
2008-12-10,93.03,92.09,92.13,92.77
2008-12-11,92.88,91.17,92.77,91.46
2008-12-12,91.86,88.53,91.46,91.21
2008-12-15,91.98,90.25,91.78,90.65
2008-12-16,90.74,88.64,90.65,89.05
2008-12-17,89.22,87.14,89.04,87.24
2008-12-18,90.03,87.19,87.24,89.44
2008-12-19,89.84,88.42,89.44,89.32
2008-12-22,90.47,89.08,89.15,90.25
2008-12-23,90.99,89.9,90.25,90.98
2008-12-24,90.98,90.24,90.98,90.46
2008-12-25,90.83,90.23,90.46,90.38
2008-12-26,90.83,90.33,90.38,90.82
2008-12-29,90.77,89.76,90.62,90.68
2008-12-30,90.96,90.02,90.68,90.34
2008-12-31,90.94,90.14,90.34,90.64
2009-01-01,90.86,90.61,90.64,90.75
2009-01-02,92.42,90.6,90.75,91.84
2009-01-05,93.6,91.81,91.9,93.44
2009-01-06,94.63,92.85,93.44,93.65
2009-01-07,94.14,92.34,93.65,92.65
2009-01-08,92.92,90.85,92.65,91.21
2009-01-09,91.66,90.16,91.21,90.4
2009-01-12,90.3,88.89,90.2,89.22
2009-01-13,89.88,88.79,89.23,89.38
2009-01-14,89.97,88.61,89.38,89.05
2009-01-15,90.03,88.48,89.05,89.84
2009-01-16,90.91,89.74,89.84,90.72
2009-01-19,91.3,90.16,90.76,90.65
2009-01-20,90.98,89.68,90.65,89.76
2009-01-21,90.16,87.13,89.76,89.49
2009-01-22,89.55,88.07,89.49,88.92
2009-01-23,89.63,87.99,88.92,88.75
2009-01-26,89.69,88.27,88.83,89.1
2009-01-27,90.08,88.43,89.1,88.98
2009-01-28,90.76,88.89,88.98,90.27
2009-01-29,90.66,89.48,90.27,90.03
2009-01-30,90.15,89.17,90.03,89.92
2009-02-02,90.05,88.81,89.92,89.45
2009-02-03,89.98,88.6,89.45,89.44
2009-02-04,89.78,88.83,89.44,89.43
2009-02-05,92.25,89.22,89.43,91.23
2009-02-06,92.21,90.74,91.23,91.9
2009-02-09,92.42,90.9,92.02,91.47
2009-02-10,91.66,90.13,91.47,90.47
2009-02-11,90.76,89.71,90.47,90.4
2009-02-12,91.12,89.82,90.4,90.94
2009-02-13,92.14,90.54,90.94,91.93
2009-02-16,92.08,91.33,91.38,91.73
2009-02-17,92.76,91.57,91.73,92.41
2009-02-18,93.96,92.1,92.41,93.79
2009-02-19,94.47,93.31,93.79,94.2
2009-02-20,94.39,92.52,94.2,93.35
2009-02-23,94.95,92.77,93.34,94.61
2009-02-24,96.94,94.27,94.61,96.65
2009-02-25,97.79,96.36,96.65,97.39
2009-02-26,98.72,97.32,97.39,98.52
2009-02-27,98.61,96.86,98.52,97.58
2009-03-02,97.91,96.93,97.51,97.46
2009-03-03,98.59,97.0,97.46,98.17
2009-03-04,99.49,98.14,98.17,99.16
2009-03-05,99.68,97.72,99.16,98.07
2009-03-06,98.51,96.6,98.07,98.26
2009-03-09,99.19,97.91,98.31,98.85
2009-03-10,99.14,97.91,98.84,98.67
2009-03-11,98.86,97.07,98.67,97.28
2009-03-12,98.54,95.8,97.28,97.72
2009-03-13,98.66,97.27,97.73,97.95
2009-03-16,98.65,97.57,98.06,98.18
2009-03-17,98.97,98.09,98.18,98.6
2009-03-18,98.84,95.68,98.6,96.23
2009-03-19,96.61,93.55,96.23,94.52
2009-03-20,96.27,94.51,94.51,95.94
2009-03-23,97.35,95.43,95.96,96.95
2009-03-24,98.57,96.92,96.95,97.86
2009-03-25,98.36,96.92,97.86,97.54
2009-03-26,98.87,97.44,97.54,98.71
2009-03-27,98.87,97.11,98.71,97.86
2009-03-30,98.32,95.96,97.88,97.26
2009-03-31,99.37,97.23,97.26,98.96
2009-04-01,99.47,98.23,98.96,98.53
2009-04-02,99.91,98.4,98.53,99.52
2009-04-03,100.38,99.35,99.52,100.32
2009-04-06,101.45,99.89,99.89,100.99
2009-04-07,101.11,99.86,100.99,100.42
