,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
2005-12-15,1.1615,1.1507,1.152,1.1584
2005-12-16,1.1599,1.1546,1.1583,1.159
2005-12-19,1.1701,1.1581,1.1592,1.169
2005-12-20,1.1756,1.1663000000000001,1.1692,1.1724
2005-12-21,1.1747,1.1652,1.1724,1.1653
2005-12-22,1.1698,1.1635,1.1656,1.1666
2005-12-23,1.1701,1.1637,1.1663999999999999,1.1655
2005-12-26,1.1721,1.1645,1.1674,1.1667
2005-12-27,1.1749,1.1654,1.1668,1.1747
2005-12-28,1.1751,1.1617,1.1746,1.1656
2005-12-29,1.168,1.1626,1.1655,1.1642000000000001
2005-12-30,1.17,1.1607,1.1642000000000001,1.162
2006-01-02,1.166,1.1606,1.1625,1.1635
2006-01-03,1.167,1.1532,1.1635,1.1561
2006-01-04,1.1582,1.1454,1.1561,1.1479
2006-01-05,1.1652,1.1463,1.1476,1.1621
2006-01-06,1.1729,1.1617,1.1621,1.1657
2006-01-09,1.1748,1.1639,1.1657,1.1682
2006-01-10,1.1709,1.1622,1.1681,1.166
2006-01-11,1.1689,1.1572,1.1659,1.159
2006-01-12,1.1655,1.1561,1.159,1.1628
2006-01-13,1.164,1.1582,1.1631,1.1604
2006-01-16,1.1616,1.1572,1.1602000000000001,1.1584
2006-01-17,1.1656,1.156,1.1582,1.1643
2006-01-18,1.1739,1.1613,1.164,1.1707
2006-01-19,1.1798,1.1625,1.1708,1.1633
2006-01-20,1.1665,1.1517,1.1636,1.1526
2006-01-23,1.1555,1.1472,1.1531,1.1495
2006-01-24,1.1582,1.1489,1.1496,1.1514
2006-01-25,1.1538,1.1478,1.1515,1.1504
2006-01-26,1.1562999999999999,1.1485,1.1506,1.1512
2006-01-27,1.1518,1.1456,1.1511,1.1496
2006-01-30,1.1502,1.1431,1.1485,1.1452
2006-01-31,1.1474,1.1376,1.1453,1.139
2006-02-01,1.1428,1.1384,1.1391,1.1414
2006-02-02,1.1465,1.1398,1.1414,1.145
2006-02-03,1.1503,1.1424,1.1445,1.1445
2006-02-06,1.1478,1.1418,1.1442,1.1469
2006-02-07,1.1546,1.1456,1.1469,1.1535
2006-02-08,1.156,1.1487,1.1535,1.1494
2006-02-09,1.1511,1.144,1.1494,1.1456
2006-02-10,1.156,1.1443,1.1457,1.1526
2006-02-13,1.1573,1.1529,1.1542,1.1553
2006-02-14,1.1614,1.1515,1.1553,1.1531
2006-02-15,1.1594,1.1515,1.1531,1.1565
2006-02-16,1.1607,1.1562999999999999,1.1565,1.1574
2006-02-17,1.1593,1.1499,1.1574,1.1504
2006-02-20,1.1515,1.1463,1.1507,1.1479
2006-02-21,1.1494,1.1453,1.1479,1.1467
2006-02-22,1.1512,1.1465,1.1467,1.1486
2006-02-23,1.154,1.1465,1.1488,1.1529
2006-02-24,1.1557,1.1477,1.1528,1.1484
2006-02-27,1.151,1.1400000000000001,1.149,1.1408
2006-02-28,1.1423,1.1353,1.1409,1.1369
2006-03-01,1.1396,1.1336,1.1369,1.135
2006-03-02,1.1372,1.13,1.135,1.1316
2006-03-03,1.1367,1.1308,1.1316,1.1344
2006-03-06,1.1415,1.1335,1.1336,1.139
2006-03-07,1.1516,1.1391,1.1391,1.1502
2006-03-08,1.1587,1.1473,1.1502,1.1562000000000001
2006-03-09,1.1628,1.1529,1.156,1.16
2006-03-10,1.165,1.1586,1.1599,1.1605
2006-03-13,1.1637,1.1569,1.16,1.1578
2006-03-14,1.1617,1.1544,1.1579,1.1574
2006-03-15,1.1579,1.1526,1.1574,1.1546
2006-03-16,1.16,1.1514,1.1546,1.1524
2006-03-17,1.1617,1.152,1.1524,1.1586
2006-03-20,1.1683,1.1573,1.1586,1.161
2006-03-21,1.1663999999999999,1.1585,1.161,1.1645
2006-03-22,1.1724,1.1627,1.1646,1.1666
2006-03-23,1.17,1.1646,1.1668,1.1648
2006-03-24,1.1711,1.1646,1.165,1.1676
2006-03-27,1.1731,1.1665,1.168,1.1688
2006-03-28,1.1722,1.1646,1.1683,1.1709
2006-03-29,1.1747,1.1692,1.1708,1.1721
2006-03-30,1.1733,1.1578,1.1722,1.1597
2006-03-31,1.1699,1.1576,1.1598,1.1686
2006-04-03,1.1773,1.168,1.1687,1.171
2006-04-04,1.1758,1.1622,1.1712,1.1632
2006-04-05,1.1651,1.1598,1.1633,1.1621
2006-04-06,1.1628,1.152,1.1622,1.1529
2006-04-07,1.1564,1.144,1.1529,1.1494
2006-04-10,1.1497,1.1452,1.1489,1.1482999999999999
2006-04-11,1.1499,1.1428,1.1484,1.143
2006-04-12,1.1493,1.1426,1.1426,1.1469
2006-04-13,1.1537,1.1451,1.1469,1.1511
2006-04-14,1.1521,1.149,1.1514,1.1518
2006-04-17,1.1534,1.1436,1.1514,1.1455
2006-04-18,1.147,1.1400000000000001,1.1461000000000001,1.1405
2006-04-19,1.1416,1.1352,1.1404,1.1356
2006-04-20,1.1425,1.1352,1.1357,1.1391
2006-04-21,1.1417,1.1358,1.1391,1.1375
2006-04-24,1.1401,1.1341,1.1359,1.1375
2006-04-25,1.1391,1.1305,1.1371,1.1314
2006-04-26,1.1337,1.1253,1.1314,1.1280000000000001
2006-04-27,1.1316,1.1218,1.1279,1.1228
2006-04-28,1.1254,1.1164,1.1227,1.117
2006-05-01,1.1189,1.1114,1.1167,1.1135
2006-05-02,1.1168,1.1053,1.1136,1.1063
2006-05-03,1.1099,1.1015,1.106,1.1086
2006-05-04,1.1143,1.1053,1.1083,1.1072
2006-05-05,1.1108,1.1052,1.107,1.1053
2006-05-08,1.1135,1.1025,1.1054,1.1118
2006-05-09,1.1166,1.0974,1.1115,1.0995
2006-05-10,1.1031,1.0982,1.0993,1.1003
2006-05-11,1.1081,1.0977,1.1,1.103
2006-05-12,1.1099,1.0995,1.1029,1.1096
2006-05-15,1.1177,1.1088,1.1095,1.1129
2006-05-16,1.1174,1.1062,1.1127,1.1067
2006-05-17,1.115,1.1013,1.1064,1.1146
2006-05-18,1.1225,1.1096,1.1144,1.1203
2006-05-19,1.1275,1.117,1.1202,1.1179000000000001
2006-05-22,1.1269,1.1123,1.1204,1.1155
2006-05-23,1.1251,1.1123,1.115,1.1247
2006-05-24,1.1266,1.1181,1.1243,1.12
2006-05-25,1.123,1.1055,1.1198,1.1076
2006-05-26,1.1112,1.1047,1.1072,1.1059
2006-05-29,1.1075,1.1029,1.106,1.1063
2006-05-30,1.1067,1.0975,1.106,1.0986
2006-05-31,1.1036,1.093,1.0985,1.1016
2006-06-01,1.1102,1.1001,1.1014,1.1031
2006-06-02,1.1055,1.0974,1.1029,1.1009
2006-06-05,1.1084,1.0977999999999999,1.1012,1.1082
2006-06-06,1.1174,1.105,1.108,1.1136
2006-06-07,1.1164,1.1098,1.113,1.1133
2006-06-08,1.1245,1.1113,1.1132,1.1232
2006-06-09,1.1232,1.1051,1.123,1.1064
2006-06-12,1.1074,1.0962,1.1068,1.0994
2006-06-13,1.1142,1.0971,1.0993,1.1134
2006-06-14,1.1175,1.1085,1.1132,1.1141
2006-06-15,1.119,1.1112,1.1139000000000001,1.1112
2006-06-16,1.1252,1.111,1.111,1.1229
2006-06-19,1.1255,1.1185,1.1222,1.12
2006-06-20,1.1248,1.1152,1.1199,1.1186
2006-06-21,1.1223,1.1031,1.1184,1.1089
2006-06-22,1.1202,1.107,1.1087,1.1173
2006-06-23,1.129,1.1168,1.1171,1.123
2006-06-26,1.1249,1.1172,1.1183,1.1236
2006-06-27,1.1256,1.1192,1.1233,1.1234
2006-06-28,1.1269,1.1207,1.1232,1.1234
2006-06-29,1.1239,1.1097,1.1232,1.1103
2006-06-30,1.1179999999999999,1.1081,1.1101,1.117
2006-07-03,1.1189,1.1086,1.1155,1.1115
2006-07-04,1.113,1.1056,1.1112,1.1065
2006-07-05,1.1141,1.1042,1.1067,1.1122
2006-07-06,1.1152,1.1086,1.1121,1.1131
2006-07-07,1.1154,1.1086,1.1128,1.114
2006-07-10,1.1264,1.1133,1.1136,1.1242
2006-07-11,1.1346,1.1223,1.1239,1.1324
2006-07-12,1.1400000000000001,1.125,1.1323,1.1341
2006-07-13,1.1352,1.1287,1.134,1.1313
2006-07-14,1.1328,1.1257,1.1312,1.1284
2006-07-17,1.137,1.1275,1.1279,1.1368
2006-07-18,1.1377,1.1306,1.1366,1.1367
2006-07-19,1.1406,1.1315,1.1365,1.1348
2006-07-20,1.1353,1.1284,1.1347,1.1327
2006-07-21,1.1396,1.1263,1.1325,1.1379
2006-07-24,1.1458,1.1372,1.1372,1.1412
2006-07-25,1.1435,1.1378,1.141,1.1417
2006-07-26,1.1429,1.1338,1.1414,1.1347
2006-07-27,1.1388,1.1289,1.1346,1.1353
2006-07-28,1.1372,1.1284,1.1351,1.1316
2006-07-31,1.1320000000000001,1.1221,1.1298,1.1313
2006-08-01,1.1374,1.1293,1.1311,1.1306
2006-08-02,1.1320000000000001,1.1245,1.1304,1.1268
2006-08-03,1.1277,1.1228,1.1267,1.1253
2006-08-04,1.1347,1.1233,1.1252,1.1273
2006-08-07,1.1276,1.1176,1.1265,1.1194
2006-08-08,1.1236,1.1179000000000001,1.1192,1.1236
2006-08-09,1.1254,1.1174,1.1234,1.1204
2006-08-10,1.1283,1.1186,1.1203,1.1275
2006-08-11,1.1283,1.1172,1.1274,1.1249
2006-08-14,1.1278,1.1207,1.124,1.1272
2006-08-15,1.1319,1.1212,1.127,1.1218
2006-08-16,1.1239,1.1143,1.1216,1.1195
2006-08-17,1.1234,1.1156,1.1193,1.1222
2006-08-18,1.1273,1.1198,1.1219999999999999,1.1256
2006-08-21,1.1258,1.1166,1.1255,1.1176
2006-08-22,1.1203,1.1146,1.1175,1.1156
2006-08-23,1.116,1.1048,1.1155,1.113
2006-08-24,1.1134,1.1075,1.1128,1.1095
2006-08-25,1.1106,1.1053,1.1093,1.1091
2006-08-28,1.1123,1.1063,1.1087,1.1121
2006-08-29,1.1128,1.1056,1.1118999999999999,1.1076
2006-08-30,1.1115,1.1055,1.1074,1.1095
2006-08-31,1.1116,1.1035,1.1092,1.1037
2006-09-01,1.1074,1.103,1.1035,1.1041
2006-09-04,1.1075,1.1038000000000001,1.1038000000000001,1.1074
2006-09-05,1.1139000000000001,1.1067,1.1076,1.1117
2006-09-06,1.1138,1.1045,1.1115,1.1056
2006-09-07,1.1107,1.1043,1.1054,1.1102
2006-09-08,1.1208,1.1092,1.11,1.1206
2006-09-11,1.1227,1.1175,1.12,1.1217
2006-09-12,1.1222,1.1156,1.1216,1.1199
2006-09-13,1.1236,1.1172,1.1197,1.1201
2006-09-14,1.1203,1.1118999999999999,1.12,1.1167
2006-09-15,1.1222,1.1166,1.1169,1.1191
2006-09-18,1.1224,1.1161,1.1192,1.1175
2006-09-19,1.1287,1.1166,1.1166,1.1272
2006-09-20,1.1296,1.1255,1.127,1.1279
2006-09-21,1.1286,1.1164,1.1277,1.1195
2006-09-22,1.1207,1.1118999999999999,1.1193,1.1176
2006-09-25,1.1191,1.1142,1.1176,1.1169
2006-09-26,1.1184,1.1125,1.1171,1.1142
2006-09-27,1.1165,1.109,1.1139000000000001,1.1114
2006-09-28,1.1126,1.1087,1.1109,1.1114
2006-09-29,1.119,1.1101,1.1112,1.1179999999999999
2006-10-02,1.1219999999999999,1.1146,1.1171,1.1153
2006-10-03,1.1226,1.1148,1.1151,1.1222
2006-10-04,1.1307,1.1217,1.1221,1.1269
2006-10-05,1.1288,1.1241,1.1267,1.125
2006-10-06,1.1284,1.12,1.1248,1.1255
2006-10-09,1.1267,1.1212,1.1256,1.1238
2006-10-10,1.1338,1.1225,1.1236,1.1328
2006-10-11,1.1384,1.1326,1.1326,1.1381999999999999
2006-10-12,1.1387,1.1332,1.1381000000000001,1.1336
2006-10-13,1.1385,1.1320999999999999,1.1335,1.138
2006-10-16,1.1392,1.1348,1.1372,1.1376
2006-10-17,1.1414,1.1351,1.1374,1.1411
2006-10-18,1.1413,1.1355,1.141,1.1364
2006-10-19,1.1372,1.1265,1.1360999999999999,1.1272
2006-10-20,1.1288,1.1204,1.127,1.1255
2006-10-23,1.1287,1.1242,1.1245,1.1286
2006-10-24,1.1324,1.1248,1.1285,1.1266
2006-10-25,1.1288,1.1234,1.1265,1.1239
2006-10-26,1.1307,1.1213,1.1237,1.1232
2006-10-27,1.1261,1.1179000000000001,1.1231,1.1197
2006-10-30,1.1265,1.1179000000000001,1.1192,1.1257
2006-10-31,1.1288,1.1201,1.1255,1.1222
2006-11-01,1.1352,1.1211,1.1219999999999999,1.1322
2006-11-02,1.1373,1.1304,1.1320000000000001,1.1332
2006-11-03,1.1355,1.1265,1.1331,1.1299
2006-11-06,1.1364,1.1286,1.1297,1.1298
2006-11-07,1.1308,1.1256,1.1295,1.1298
2006-11-08,1.1326,1.1267,1.1296,1.1294
2006-11-09,1.1333,1.1284,1.1292,1.1295
2006-11-10,1.1325,1.1266,1.1293,1.1322
2006-11-13,1.1397,1.1304,1.1312,1.1376
2006-11-14,1.1404,1.1344,1.1374,1.1375
2006-11-15,1.1428,1.1360000000000001,1.1373,1.1388
2006-11-16,1.1425,1.1366,1.1386,1.1425
2006-11-17,1.1475,1.1406,1.1423,1.1467
2006-11-20,1.1484,1.1421999999999999,1.1463,1.1465
2006-11-21,1.1494,1.1444,1.1463,1.1463
2006-11-22,1.1467,1.1381999999999999,1.1461000000000001,1.1415
2006-11-23,1.1426,1.1396,1.1413,1.1418
2006-11-24,1.1427,1.1306,1.1416,1.1348
2006-11-27,1.1351,1.1303,1.1316,1.1334
2006-11-28,1.1335,1.1287,1.1335,1.1305
2006-11-29,1.1389,1.1296,1.1303,1.1381999999999999
2006-11-30,1.1438,1.1368,1.138,1.1403
2006-12-01,1.1468,1.1371,1.1401,1.1449
2006-12-04,1.1477,1.1398,1.1445,1.1406
2006-12-05,1.1434,1.138,1.1404,1.1424
2006-12-06,1.1487,1.1395,1.1421999999999999,1.1478
2006-12-07,1.1503,1.146,1.1475,1.1497
2006-12-08,1.1518,1.1446,1.1495,1.1496
2006-12-11,1.1506,1.1467,1.1488,1.1478
2006-12-12,1.1557,1.1455,1.1475,1.1525
2006-12-13,1.1573,1.1498,1.1522999999999999,1.1569
2006-12-14,1.1579,1.1537,1.1567,1.1573
2006-12-15,1.1589,1.1528,1.1571,1.1579
2006-12-18,1.1586,1.1533,1.1575,1.1571
2006-12-19,1.1578,1.1508,1.157,1.1527
2006-12-20,1.1538,1.143,1.1525,1.149
2006-12-21,1.1564,1.1456,1.1487,1.1549
2006-12-22,1.1589,1.152,1.1548,1.1583
2006-12-25,1.1591,1.1551,1.1551,1.159
2006-12-26,1.1626,1.1559,1.1559,1.1614
2006-12-27,1.1638,1.1595,1.1609,1.1622
2006-12-28,1.1622,1.158,1.1619,1.1606
2006-12-29,1.1669,1.1584,1.1602999999999999,1.1657
2007-01-01,1.1665,1.1634,1.1654,1.1659
2007-01-02,1.1661,1.1625,1.1654,1.1655
2007-01-03,1.1735,1.1638,1.1653,1.1734
2007-01-04,1.178,1.1716,1.1732,1.1775
2007-01-05,1.1787,1.1721,1.1773,1.1732
2007-01-08,1.1784,1.1722,1.1724999999999999,1.175
2007-01-09,1.1797,1.1731,1.1749,1.1771
2007-01-10,1.1794,1.1738,1.177,1.1742
2007-01-11,1.1804000000000001,1.1689,1.1741,1.1779
2007-01-12,1.1782,1.1684,1.1777,1.1703999999999999
2007-01-15,1.1705,1.166,1.1687,1.1682
2007-01-16,1.1775,1.1646,1.1681,1.176
2007-01-17,1.1773,1.1721,1.1758,1.1728
2007-01-18,1.1773,1.1714,1.1726,1.1743000000000001
2007-01-19,1.1756,1.1699,1.1741,1.1724
2007-01-22,1.1837,1.1714,1.1724,1.1822
2007-01-23,1.1852,1.1787,1.1821,1.1804999999999999
2007-01-24,1.1836,1.1764000000000001,1.1804000000000001,1.1789
2007-01-25,1.1834,1.1731,1.1789,1.1831
2007-01-26,1.1844000000000001,1.1782,1.1828,1.1798
2007-01-29,1.1847,1.179,1.1795,1.1832
2007-01-30,1.1843,1.179,1.183,1.1791
2007-01-31,1.1844000000000001,1.175,1.179,1.1769
2007-02-01,1.1803,1.1737,1.1767,1.1785
2007-02-02,1.1871,1.1778,1.1783,1.1843
2007-02-05,1.1864,1.1808,1.1833,1.1826
2007-02-06,1.1844000000000001,1.181,1.1824,1.1819
2007-02-07,1.1857,1.1815,1.1817,1.1844999999999999
2007-02-08,1.1877,1.182,1.1843,1.1828
2007-02-09,1.185,1.1715,1.1826,1.1724999999999999
2007-02-12,1.1763,1.1708,1.1757,1.1755
2007-02-13,1.1769,1.1661,1.1751,1.1667
2007-02-14,1.1689,1.1644,1.1665,1.1661
2007-02-15,1.1671,1.1621,1.1659,1.1628
2007-02-16,1.1655,1.1621,1.1626,1.1632
2007-02-19,1.166,1.1629,1.1629,1.1642000000000001
2007-02-20,1.1717,1.1636,1.164,1.1702
2007-02-21,1.1713,1.1594,1.17,1.1598
2007-02-22,1.1633,1.1593,1.1597,1.1621
2007-02-23,1.1628,1.1565,1.1619,1.1597
2007-02-26,1.161,1.1576,1.1593,1.1606
2007-02-27,1.1674,1.1589,1.1606,1.1671
2007-02-28,1.1738,1.1657,1.1669,1.1699
2007-03-01,1.175,1.1674,1.1698,1.1724999999999999
2007-03-02,1.1776,1.1707,1.1723,1.1773
2007-03-05,1.1826,1.1757,1.1763,1.181
2007-03-06,1.1817,1.1731,1.1807,1.1768
2007-03-07,1.1798,1.1746,1.1767,1.1788
2007-03-08,1.1817,1.1766,1.1786,1.1802
2007-03-09,1.1811,1.1703999999999999,1.18,1.1724999999999999
2007-03-12,1.174,1.1683,1.1727,1.1718
2007-03-13,1.1755,1.168,1.1716,1.1753
2007-03-14,1.1778,1.1721,1.1749,1.1764000000000001
2007-03-15,1.1781,1.1732,1.1761,1.1772
2007-03-16,1.1774,1.1713,1.1771,1.1754
2007-03-19,1.1783,1.1742,1.1764999999999999,1.1772
2007-03-20,1.1789,1.1601,1.177,1.1616
2007-03-21,1.1633,1.1529,1.1615,1.1557
2007-03-22,1.1593,1.1554,1.1555,1.1573
2007-03-23,1.1612,1.1559,1.1572,1.1607
2007-03-26,1.1638,1.1594,1.1606,1.1616
2007-03-27,1.1619,1.1555,1.1612,1.1573
2007-03-28,1.1609,1.1558,1.1572,1.1591
2007-03-29,1.1614,1.1569,1.1588,1.159
2007-03-30,1.1593,1.1501000000000001,1.1588,1.154
2007-04-02,1.1572,1.1512,1.1546,1.1562999999999999
2007-04-03,1.1599,1.1549,1.1562000000000001,1.1586
2007-04-04,1.1595,1.1545,1.1584,1.1594
2007-04-05,1.1595,1.1487,1.1592,1.151
2007-04-06,1.1535,1.1498,1.1508,1.1513
2007-04-09,1.1532,1.1502,1.1507,1.153
2007-04-10,1.1531,1.1458,1.1528,1.1474
2007-04-11,1.148,1.1393,1.1473,1.1395
2007-04-12,1.1412,1.1337,1.1393,1.1347
2007-04-13,1.1395,1.1331,1.1346,1.1378
2007-04-16,1.1391,1.1301,1.1385,1.1316
2007-04-17,1.1343,1.1288,1.1314,1.1309
2007-04-18,1.134,1.1264,1.1307,1.1278
2007-04-19,1.1309,1.1229,1.1280000000000001,1.1296
2007-04-20,1.1301,1.1214,1.1295,1.1238
2007-04-23,1.1244,1.1216,1.123,1.1221
2007-04-24,1.1248,1.1192,1.1219,1.1217
2007-04-25,1.1229,1.1136,1.1215,1.115
2007-04-26,1.1223,1.1144,1.1147,1.1217
2007-04-27,1.1229,1.1129,1.1215,1.1164
2007-04-30,1.1198,1.1048,1.1163,1.1097
2007-05-01,1.1116,1.1049,1.1095,1.1109
2007-05-02,1.1143,1.1066,1.1108,1.1092
2007-05-03,1.1097,1.1054,1.109,1.1076
2007-05-04,1.1085,1.1032,1.1074,1.1078000000000001
2007-05-07,1.1081,1.1007,1.1081,1.1019
2007-05-08,1.106,1.1006,1.1018,1.1049
2007-05-09,1.1093,1.1043,1.1047,1.1048
2007-05-10,1.1129,1.1044,1.1045,1.1113
2007-05-11,1.1169,1.1092,1.1112,1.1106
2007-05-14,1.1128,1.1055,1.1128,1.1059
2007-05-15,1.1072,1.0964,1.1058,1.0986
2007-05-16,1.1063,1.097,1.0985,1.1045
2007-05-17,1.1056,1.0969,1.1044,1.0999
2007-05-18,1.1001,1.0876,1.0998,1.0887
2007-05-21,1.09,1.0825,1.0886,1.0847
2007-05-22,1.0878,1.0829,1.0844,1.0864
2007-05-23,1.0889,1.0813,1.0863,1.0822
2007-05-24,1.0854,1.0804,1.082,1.0838
2007-05-25,1.0871,1.0776,1.0836,1.0804
2007-05-28,1.0813,1.0789,1.0805,1.08
2007-05-29,1.0836,1.0711,1.0796999999999999,1.0737
2007-05-30,1.0759,1.0688,1.0735,1.0742
2007-05-31,1.0747,1.0665,1.0741,1.0689
2007-06-01,1.071,1.0599,1.0687,1.0608
2007-06-04,1.062,1.0549,1.057,1.0587
2007-06-05,1.0638,1.0562,1.0586,1.0634
2007-06-06,1.0638,1.0562,1.0632,1.0585
2007-06-07,1.0653,1.0562,1.0584,1.0648
2007-06-08,1.0714,1.0594999999999999,1.0647,1.0607
2007-06-11,1.0637,1.0596,1.0637,1.0598
2007-06-12,1.0678,1.059,1.0597,1.0678
2007-06-13,1.0739,1.0646,1.0676,1.066
2007-06-14,1.069,1.0647,1.0657,1.0682
2007-06-15,1.0691,1.0604,1.068,1.0678
2007-06-18,1.0752,1.0652,1.0665,1.071
2007-06-19,1.0723,1.0615,1.0709,1.0623
2007-06-20,1.0687,1.0618,1.0622,1.0663
2007-06-21,1.0759,1.0646,1.066,1.0747
2007-06-22,1.0751,1.0666,1.0745,1.0672
2007-06-25,1.0733,1.0681,1.0704,1.0701
2007-06-26,1.0726,1.0671,1.07,1.0694
2007-06-27,1.0734,1.0687,1.0693,1.0705
2007-06-28,1.0717,1.0574,1.0704,1.0594
2007-06-29,1.0659,1.0471,1.0592,1.0653
2007-07-02,1.0656,1.0527,1.0635,1.0559
2007-07-03,1.0635,1.0541,1.0557,1.0614
2007-07-04,1.0617,1.0557,1.0612,1.0577
2007-07-05,1.0592,1.0555,1.0574,1.0562
2007-07-06,1.0569,1.0462,1.0561,1.0495
2007-07-09,1.0502,1.0444,1.0482,1.05
2007-07-10,1.0547,1.0478,1.0498,1.054
2007-07-11,1.0612,1.0533,1.0538,1.0544
2007-07-12,1.0556,1.045,1.0541,1.0458
2007-07-13,1.0498,1.0447,1.0456,1.0477
2007-07-16,1.0485,1.0416,1.0453,1.0437
2007-07-17,1.0453,1.0421,1.0436,1.0438
2007-07-18,1.0479,1.04,1.0437,1.0437
2007-07-19,1.0466,1.0412,1.0436,1.0434
2007-07-20,1.0497,1.0414,1.0431,1.0487
2007-07-23,1.0503,1.0425,1.046,1.0468
2007-07-24,1.0474,1.0341,1.0466,1.0357
2007-07-25,1.0449,1.034,1.0356,1.0417
2007-07-26,1.0554,1.0405,1.0415,1.0536
2007-07-27,1.0649,1.0526,1.0535,1.0642
2007-07-30,1.07,1.0632,1.0632,1.0672
2007-07-31,1.0687,1.0585,1.0669,1.0665
2007-08-01,1.0697,1.0553,1.0667,1.0561
2007-08-02,1.0599,1.0509,1.056,1.0523
2007-08-03,1.0577,1.0501,1.0521,1.0569
2007-08-06,1.0589,1.0504,1.0542,1.0526
2007-08-07,1.0575,1.049,1.0525,1.0551
2007-08-08,1.0566,1.0462,1.0548,1.0487
2007-08-09,1.0642,1.047,1.0486,1.0579
2007-08-10,1.0618,1.0516,1.0577,1.0532
2007-08-13,1.0564,1.0485,1.0537,1.0539
2007-08-14,1.0686,1.0535,1.0538,1.0673
2007-08-15,1.0796999999999999,1.0671,1.0672,1.0787
2007-08-16,1.0867,1.0674,1.0785,1.0762
2007-08-17,1.0795,1.0558,1.076,1.0605
2007-08-20,1.0627,1.0533,1.0582,1.0552
2007-08-21,1.065,1.0543,1.055,1.0622
2007-08-22,1.0686,1.0573,1.062,1.0621
2007-08-23,1.0635,1.0475,1.0619,1.0531
2007-08-24,1.0568,1.0492,1.0527,1.052
2007-08-27,1.055,1.0471,1.0518,1.0545
2007-08-28,1.0652,1.0534,1.0543,1.0642
2007-08-29,1.0678,1.0578,1.064,1.0601
2007-08-30,1.0662,1.0545,1.06,1.0587
2007-08-31,1.0593,1.0507,1.0585,1.0556
2007-09-03,1.0562,1.0516,1.0559,1.0528
2007-09-04,1.0569,1.0481,1.0525,1.0493
2007-09-05,1.0567,1.0484,1.0492,1.0538
2007-09-06,1.0582,1.0507,1.0536,1.0521
2007-09-07,1.0576,1.0476,1.0522,1.0552
2007-09-10,1.0592,1.0516,1.0543,1.052
2007-09-11,1.0532,1.041,1.0519,1.0424
2007-09-12,1.0445,1.0354,1.0426,1.0368
2007-09-13,1.0381,1.0312,1.0366,1.0341
2007-09-14,1.0365,1.0277,1.0339,1.0299
2007-09-17,1.0313,1.0239,1.0297,1.0275
2007-09-18,1.0289,1.0122,1.0274,1.0128
2007-09-19,1.0177,1.0083,1.0127,1.0151
2007-09-20,1.0155,0.9993,1.0149,1.0024
2007-09-21,1.0057,0.9938,1.002,1.0008
2007-09-24,1.0029,0.9971,1.0007,1.0022
2007-09-25,1.0065,0.9999,1.002,1.0038
2007-09-26,1.0096,1.0023,1.0036,1.0038
2007-09-27,1.0058,0.9979,1.0036,1.0016
2007-09-28,1.0022,0.9914,1.0015,0.9923
2007-10-01,0.9958,0.991,0.991,0.9917
2007-10-02,1.0012,0.9912,0.9916,0.9976
2007-10-03,0.9993,0.9937,0.9974,0.9983
2007-10-04,1.0016,0.9964,0.9981,0.9969
2007-10-05,0.9984,0.9788,0.9967,0.9807
2007-10-08,0.9877,0.9802,0.9807,0.9868
2007-10-09,0.9897,0.9814,0.9866,0.9815
2007-10-10,0.9835,0.9792,0.9813,0.9817
2007-10-11,0.9827,0.9729,0.9816,0.9768
2007-10-12,0.9798,0.9718,0.9766,0.9719
2007-10-15,0.9778,0.9707,0.9723,0.9767
2007-10-16,0.9817,0.9745,0.9765,0.9791
2007-10-17,0.9822,0.9728,0.9789,0.9746
2007-10-18,0.9779,0.9721,0.9744,0.9737
2007-10-19,0.9756,0.9634,0.9736,0.9669
2007-10-22,0.9826,0.9652,0.9665,0.9788
2007-10-23,0.9794,0.9628,0.9785,0.9666
2007-10-24,0.9734,0.9645,0.9663,0.9688
2007-10-25,0.97,0.9614,0.9683,0.967
2007-10-26,0.9672,0.959,0.9666,0.9621
2007-10-29,0.9629,0.9516,0.9616,0.9541
2007-10-30,0.9577,0.9514,0.9539,0.954
2007-10-31,0.9566,0.9418,0.9538,0.9431
2007-11-01,0.9521,0.9424,0.9427,0.951
2007-11-02,0.9523,0.9327,0.9509,0.9348
2007-11-05,0.9372,0.9305,0.9335,0.9333
2007-11-06,0.9338,0.9201,0.9332,0.9204
2007-11-07,0.9308,0.9058,0.9202,0.9307
2007-11-08,0.9406,0.9238,0.9305,0.9348
2007-11-09,0.9449,0.9252,0.9345,0.9448
2007-11-12,0.9706,0.9425,0.9425,0.969
2007-11-13,0.9725,0.9524,0.9684,0.959
2007-11-14,0.9677,0.9513,0.9592,0.9673
2007-11-15,0.9865,0.9606,0.9675,0.9854
2007-11-16,0.9888,0.9706,0.9851,0.9733
2007-11-19,0.9851,0.9706,0.9747,0.9838
2007-11-20,0.9864,0.9744,0.9836,0.9793
2007-11-21,0.9926,0.9777,0.9791,0.9868
2007-11-22,0.9886,0.979,0.9871,0.9858
2007-11-23,0.9899,0.98,0.9854,0.9882
2007-11-26,0.9914,0.9801,0.9873,0.9903
2007-11-27,1.0001,0.9823,0.9901,0.9964
2007-11-28,0.9999,0.9845,0.9962,0.9854
2007-11-29,0.9995,0.9837,0.9852,0.9984
2007-11-30,1.0019,0.9923,0.9981,0.9987
